C,Epsilon,Omega,Kernel_alignment
0.1,10.0,10.0,0.8345752800918227
0.0001,10.0,0.1,0.8372140187287793
0.0001,1.0,100.0,0.8374684023608675
0.1,10.0,100.0,0.8392455690944441
0.0001,10.0,100.0,0.839073945524537
0.0001,1.0,100.0,0.8352799976558014
0.0001,10.0,1.0,0.8349249945206967
0.1,10.0,100.0,0.835028580371751
0.1,10.0,100.0,0.8360840082463392
0.0001,10.0,0.0001,0.8346723782296802
0.1,1.0,100.0,0.8341514667752956
0.0001,1.0,10.0,0.8374311887842718
0.0001,1.0,10.0,0.833573026079399
0.1,10.0,100.0,0.8356364744515397
0.1,10.0,100.0,0.8385496779624716
0.1,1.0,100.0,0.8358281366988133
0.0001,10.0,10.0,0.8361418575652387
0.1,1.0,100.0,0.8370093079884473
0.1,1.0,100.0,0.8359465531728589
0.1,1.0,100.0,0.8338139321195798
0.0001,10.0,10.0,0.8382892678710556
0.0001,1.0,100.0,0.8364189368190155
0.1,10.0,10.0,0.8343232669621511
0.1,1.0,100.0,0.8395373422059947
0.0001,1.0,100.0,0.835918760550035
0.1,10.0,100.0,0.8394220082191745
0.1,10.0,10.0,0.836315942660514
0.1,10.0,100.0,0.8362584258591642
0.0001,1.0,100.0,0.8348246537907416
0.0001,10.0,100.0,0.8372486784207059
0.0001,1.0,100.0,0.8366260071032191
0.1,10.0,10.0,0.836729357113195
0.1,10.0,10.0,0.8377527904888257
0.1,10.0,100.0,0.8341960429458917
0.1,10.0,1000.0,0.835149380859903
0.1,10.0,100.0,0.8331796971195815
0.001,10.0,10.0,0.835384656767889
0.0001,1.0,10.0,0.8348224760422475
0.1,10.0,1000.0,0.8372169588505358
0.1,10.0,100.0,0.8370135428972311
