MAEold,MAEnew,y_pred,y
0.19982097779126695,0.04685957445067368,3.3668595744506735,3.32
0.1069833639567701,0.02907462748896039,3.3590746274889605,3.33
0.09677970085634957,0.026278637888864864,3.3662786378888647,3.34
0.09550018685249873,0.005620744610823625,3.3343792553891762,3.34
0.02133047032069957,0.017887366586661013,3.337887366586661,3.32
0.6239049887960961,0.46573328359083366,3.363717265409166,3.8294505489999997
0.07698071795066141,0.09067103360636963,3.4342246543936303,3.524895688
0.03579764220356951,0.03494819280713912,3.383085759192861,3.418033952
0.17895873167557763,0.06825055306703343,3.4396768380670335,3.371426285
0.05925105015673093,0.11515506201945325,3.3632198149805466,3.478374877
0.11294169923558695,0.08146724486860091,3.431467244868601,3.35
0.04309769583447931,0.02949152829787538,3.3994915282978755,3.37
0.04290842460495181,0.05095993377340191,3.410959933773402,3.36
0.0959497227539794,0.0523987143427429,3.422398714342743,3.37
0.17322320920895562,0.04027633662680863,3.3197236633731912,3.36
0.535406852076318,0.4955051368201149,3.381744469820115,2.8862393330000002
0.513185378292822,0.31563882923692077,3.578979462236921,3.2633406330000003
0.04784312876765595,0.06231939188390978,3.5904910661160905,3.6528104580000003
0.1735170727703692,0.03693026998955995,3.6184687319895597,3.5815384619999997
0.13151436800329996,0.30582803680117854,3.435416587801179,3.1295885510000003
0.14146510242346588,0.007176106169263452,3.3571761061692635,3.35
0.007306817870393445,0.033191986702369114,3.3268080132976308,3.36
0.1574150960832701,0.07854912350300314,3.438549123503003,3.36
0.03641266573796065,0.041390803029917045,3.401390803029917,3.36
0.1381770510272986,0.09127288697909819,3.451272886979098,3.36
0.2669332170279075,0.12003771537483088,3.4386551173748305,3.3186174019999997
0.14027023828375462,0.020840544080158452,3.5563594559198415,3.5772
0.12346729024376923,0.03091367954822477,3.5633412574517753,3.594254937
0.2567366555920785,0.047622287637016925,3.509786976362983,3.557409264
0.24995639711820772,0.25095796580130614,3.5821493341986934,3.8331072999999996
0.1669140039356276,0.01745897037481603,3.402541029625184,3.42
0.024930059206642596,0.06745258952026623,3.3525474104797337,3.42
0.06930349152298909,0.05079629853174161,3.4407962985317417,3.39
0.09619727558880742,0.0014607560764763328,3.388539243923524,3.39
0.057391607221018326,0.007120566914800008,3.4271205669148,3.42
0.7952202494995464,0.8029155905611685,3.4731773594388313,4.27609295
0.04451431417259277,0.10111042178336493,3.4684300592166353,3.569540481
1.0531678534806965,1.0221391548522023,3.524410924147798,4.546550079
0.441686377317418,0.3887839041158725,3.5038664828841273,3.8926503869999998
0.14827968543659686,0.018723301118866775,3.5208178551188665,3.5020945539999997
