Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[-0.19004249]
0,0,0,0,0,[-0.20873056]
0,0,0,0,0,[-0.31212666]
0,0,0,0,0,[-0.58416377]
0,0,0,0,0,[-0.15274016]
0,0,0,0,0,[0.00959901]
0,0,0,0,0,[0.20820387]
0,0,0,0,0,[-0.02767542]
0,0,0,0,0,[0.05077007]
0,0,0,0,0,[-0.12963425]
0,0,0,0,0,[-0.00112499]
0,0,0,0,0,[0.04117471]
0,0,0,0,0,[-0.21243497]
0,0,0,0,0,[-0.2723715]
0,0,0,0,0,[-0.26186617]
0,0,0,0,0,[0.18110817]
0,0,0,0,0,[0.75875635]
0,0,0,0,0,[0.71492889]
0,0,0,0,0,[0.69759694]
0,0,0,0,0,[0.87367312]
0,0,0,0,0,[-0.4884695]
0,0,0,0,0,[-0.09913484]
0,0,0,0,0,[-0.19480296]
0,0,0,0,0,[-0.06888546]
0,0,0,0,0,[0.07977364]
0,0,0,0,0,[1.11114536]
0,0,0,0,0,[1.01961656]
0,0,0,0,0,[0.44103579]
0,0,0,0,0,[0.43350774]
0,0,0,0,0,[1.02166755]
0,0,0,0,0,[-0.17196676]
0,0,0,0,0,[-0.43156211]
0,0,0,0,0,[0.37032775]
0,0,0,0,0,[0.08703962]
0,0,0,0,0,[0.07706778]
0,0,0,0,0,[0.74254481]
0,0,0,0,0,[1.1706782]
0,0,0,0,0,[0.99061098]
0,0,0,0,0,[1.0204049]
0,0,0,0,0,[1.12758544]
