C,Epsilon,Omega,Kernel_alignment
0.1,100.0,0.001,0.7746619407343648
0.0001,100.0,10.0,0.7975965740198274
0.0001,100.0,100.0,0.7800102068812201
0.0001,100.0,0.01,0.8144080478010906
0.0001,10.0,0.0001,0.8018245529047365
0.1,10.0,0.001,0.7985092579885869
0.1,100.0,0.0001,0.793561463500942
0.0001,100.0,0.01,0.7663925451338436
0.0001,10.0,0.01,0.7775148486533178
0.1,100.0,0.0001,0.7968585936155259
