Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[0.12651342]
0,0,0,0,0,[0.01301173]
0,0,0,0,0,[0.11764197]
0,0,0,0,0,[0.07750244]
0,0,0,0,0,[-0.05098924]
0,0,0,0,0,[-0.50579454]
0,0,0,0,0,[-0.67840958]
0,0,0,0,0,[-0.40600492]
0,0,0,0,0,[-0.44609975]
0,0,0,0,0,[-0.23657311]
0,0,0,0,0,[0.34891295]
0,0,0,0,0,[0.11398254]
0,0,0,0,0,[0.05867859]
0,0,0,0,0,[0.21749073]
0,0,0,0,0,[0.16872823]
0,0,0,0,0,[-0.51932795]
0,0,0,0,0,[-0.64475927]
0,0,0,0,0,[-0.6027843]
0,0,0,0,0,[-0.40792062]
0,0,0,0,0,[-0.43855396]
0,0,0,0,0,[0.32975196]
0,0,0,0,0,[0.10906614]
0,0,0,0,0,[0.27566758]
0,0,0,0,0,[0.2451574]
0,0,0,0,0,[0.28100341]
0,0,0,0,0,[-0.01697673]
0,0,0,0,0,[-0.4253737]
0,0,0,0,0,[-0.90144025]
0,0,0,0,0,[-0.76632346]
0,0,0,0,0,[-0.75220111]
0,0,0,0,0,[0.38074475]
0,0,0,0,0,[0.77958121]
0,0,0,0,0,[0.41472686]
0,0,0,0,0,[0.23671962]
0,0,0,0,0,[0.44814266]
0,0,0,0,0,[-0.39379516]
0,0,0,0,0,[-0.18149746]
0,0,0,0,0,[-0.38706889]
0,0,0,0,0,[-0.31636774]
0,0,0,0,0,[-0.09697279]
