Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[0.13135976]
0,0,0,0,0,[-0.24602104]
0,0,0,0,0,[-0.07258424]
0,0,0,0,0,[-0.40542714]
0,0,0,0,0,[0.0239901]
0,0,0,0,0,[0.23001689]
0,0,0,0,0,[0.6007725]
0,0,0,0,0,[0.26834595]
0,0,0,0,0,[-0.15298216]
0,0,0,0,0,[-0.19711145]
0,0,0,0,0,[0.01770893]
0,0,0,0,0,[0.10610326]
0,0,0,0,0,[-0.1422074]
0,0,0,0,0,[-0.44213483]
0,0,0,0,0,[-0.20836825]
0,0,0,0,0,[0.27818601]
0,0,0,0,0,[0.36675274]
0,0,0,0,0,[0.46886742]
0,0,0,0,0,[0.33870198]
0,0,0,0,0,[-0.09100918]
0,0,0,0,0,[-0.19383389]
0,0,0,0,0,[0.07818717]
0,0,0,0,0,[0.10936411]
0,0,0,0,0,[-0.08144092]
0,0,0,0,0,[0.09999736]
0,0,0,0,0,[0.07050691]
0,0,0,0,0,[0.36880136]
0,0,0,0,0,[0.06671894]
0,0,0,0,0,[0.00896971]
0,0,0,0,0,[0.36664456]
0,0,0,0,0,[-0.26269924]
0,0,0,0,0,[0.05649691]
0,0,0,0,0,[0.15702141]
0,0,0,0,0,[0.00773466]
0,0,0,0,0,[-0.17766515]
0,0,0,0,0,[0.44716402]
0,0,0,0,0,[0.17490566]
0,0,0,0,0,[0.38453256]
0,0,0,0,0,[-0.15491222]
0,0,0,0,0,[-0.29284239]
