Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[-0.9730952]
0,0,0,0,0,[-0.68588237]
0,0,0,0,0,[-0.735664]
0,0,0,0,0,[-0.86070846]
0,0,0,0,0,[-0.52027028]
0,0,0,0,0,[-0.62513868]
0,0,0,0,0,[-0.83202365]
0,0,0,0,0,[-0.55611915]
0,0,0,0,0,[-1.07493336]
0,0,0,0,0,[-0.93535548]
0,0,0,0,0,[0.14690296]
0,0,0,0,0,[-0.17127192]
0,0,0,0,0,[0.06952594]
0,0,0,0,0,[-0.39213479]
0,0,0,0,0,[-0.18679515]
0,0,0,0,0,[-0.21401617]
0,0,0,0,0,[-0.45162493]
0,0,0,0,0,[0.06056818]
0,0,0,0,0,[-0.14896353]
0,0,0,0,0,[-0.44226032]
0,0,0,0,0,[0.44936857]
0,0,0,0,0,[0.41257549]
0,0,0,0,0,[-0.21512024]
0,0,0,0,0,[0.16705262]
0,0,0,0,0,[0.03850538]
0,0,0,0,0,[0.58198353]
0,0,0,0,0,[0.57047338]
0,0,0,0,0,[-0.77732499]
0,0,0,0,0,[0.20064303]
0,0,0,0,0,[-0.29219647]
0,0,0,0,0,[0.52412266]
0,0,0,0,0,[0.58504078]
0,0,0,0,0,[0.14496768]
0,0,0,0,0,[0.54951677]
0,0,0,0,0,[0.6356331]
0,0,0,0,0,[0.41736423]
0,0,0,0,0,[0.60479033]
0,0,0,0,0,[0.53768376]
0,0,0,0,0,[0.44887763]
0,0,0,0,0,[0.43924694]
