Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[0.21929944]
0,0,0,0,0,[0.42354984]
0,0,0,0,0,[0.71617351]
0,0,0,0,0,[0.59235866]
0,0,0,0,0,[0.87472824]
0,0,0,0,0,[-0.08712798]
0,0,0,0,0,[-0.15449401]
0,0,0,0,0,[0.22885051]
0,0,0,0,0,[-0.04005593]
0,0,0,0,0,[0.72566974]
0,0,0,0,0,[0.14244781]
0,0,0,0,0,[0.61654831]
0,0,0,0,0,[1.26932911]
0,0,0,0,0,[0.73765655]
0,0,0,0,0,[0.26170391]
0,0,0,0,0,[0.22962641]
0,0,0,0,0,[-0.16289407]
0,0,0,0,0,[-0.03322711]
0,0,0,0,0,[0.02558912]
0,0,0,0,0,[-0.15120435]
0,0,0,0,0,[0.0813529]
0,0,0,0,0,[0.05900333]
0,0,0,0,0,[0.83382399]
0,0,0,0,0,[0.00050867]
0,0,0,0,0,[1.06462935]
0,0,0,0,0,[0.37052348]
0,0,0,0,0,[-0.15880825]
0,0,0,0,0,[-0.0446479]
0,0,0,0,0,[0.04909423]
0,0,0,0,0,[-0.08441365]
0,0,0,0,0,[0.60668707]
0,0,0,0,0,[0.62938131]
0,0,0,0,0,[0.73211618]
0,0,0,0,0,[0.53319554]
0,0,0,0,0,[1.05469889]
0,0,0,0,0,[-0.09952226]
0,0,0,0,0,[-0.09245954]
0,0,0,0,0,[-0.02898614]
0,0,0,0,0,[0.00028395]
0,0,0,0,0,[0.0391628]
