Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[0.01372279]
0,0,0,0,0,[-0.03122374]
0,0,0,0,0,[-0.1279661]
0,0,0,0,0,[-0.22569168]
0,0,0,0,0,[0.04735334]
0,0,0,0,0,[-0.38570592]
0,0,0,0,0,[0.32269977]
0,0,0,0,0,[0.14118882]
0,0,0,0,0,[-0.13469351]
0,0,0,0,0,[0.34789136]
0,0,0,0,0,[0.01399815]
0,0,0,0,0,[-0.10734156]
0,0,0,0,0,[0.09203593]
0,0,0,0,0,[0.57242066]
0,0,0,0,0,[-0.28420016]
0,0,0,0,0,[-0.11808065]
0,0,0,0,0,[-0.15398418]
0,0,0,0,0,[0.08155391]
0,0,0,0,0,[0.24385561]
0,0,0,0,0,[-0.1405615]
0,0,0,0,0,[0.22799679]
0,0,0,0,0,[0.17571931]
0,0,0,0,0,[0.50317381]
0,0,0,0,0,[-0.16366525]
0,0,0,0,0,[0.22580041]
0,0,0,0,0,[0.14707352]
0,0,0,0,0,[0.04780937]
0,0,0,0,0,[0.33685198]
0,0,0,0,0,[0.29147527]
0,0,0,0,0,[-0.28003732]
0,0,0,0,0,[0.01644803]
0,0,0,0,0,[0.66566043]
0,0,0,0,0,[0.19820261]
0,0,0,0,0,[0.22372616]
0,0,0,0,0,[0.15033316]
0,0,0,0,0,[0.12979195]
0,0,0,0,0,[-0.09596672]
0,0,0,0,0,[-0.18223374]
0,0,0,0,0,[0.09106075]
0,0,0,0,0,[0.14897102]
