C,Epsilon,Omega,Kernel_alignment
0.0001,10.0,0.01,0.319621633420308
0.0001,10.0,0.0001,0.31201219264548163
0.0001,10.0,10.0,0.30803897785958007
0.0001,10.0,0.001,0.30539887209806993
0.0001,10.0,0.01,0.310458023894395
0.0001,10.0,0.001,0.33130276814152343
0.0001,10.0,0.01,0.33043066476749716
0.0001,10.0,0.0001,0.3354584059159083
0.0001,10.0,0.001,0.3302091800324826
0.0001,10.0,1.0,0.3428889810231739
0.0001,10.0,0.01,0.3210937113652901
0.0001,10.0,0.0001,0.33249917036875676
0.0001,10.0,1.0,0.3317757505656571
0.0001,10.0,1.0,0.33561098925358024
0.0001,10.0,0.001,0.3325564734526732
0.0001,10.0,0.01,0.3356261988418639
0.0001,10.0,0.0001,0.32711908029001224
0.0001,10.0,10.0,0.3237941467231282
0.0001,10.0,0.01,0.32376675691668455
0.0001,10.0,0.001,0.3283753827412213
0.0001,10.0,0.01,0.3228272843373082
0.0001,10.0,0.01,0.31893427376422295
0.0001,10.0,0.0001,0.33171719147545287
0.0001,10.0,0.0001,0.34053934122469826
0.0001,10.0,1.0,0.33478926501449585
0.0001,10.0,0.01,0.32968079663433725
0.0001,10.0,1.0,0.3230666010531744
0.0001,10.0,10.0,0.3243126154378641
0.0001,10.0,0.0001,0.32591113708266395
0.0001,10.0,0.001,0.3214189658635158
0.0001,10.0,0.01,0.3309621283850133
0.0001,10.0,0.0001,0.335173596299622
0.0001,10.0,1.0,0.33228707633424753
0.0001,10.0,0.0001,0.33355442410399155
0.0001,10.0,0.0001,0.33542321218575316
0.0001,10.0,0.0001,0.32216343901165617
0.0001,10.0,0.001,0.3223947858699047
0.0001,10.0,0.001,0.32798744269665153
0.0001,10.0,0.001,0.3251036651189749
0.0001,10.0,0.01,0.32534407636719986
