MAEold,MAEnew,y_pred,y
0.3807755224507112,0.3250869756876593,-1.3714772461391964,-1.6965642218268557
0.8824634044366678,0.8977293847083929,-0.6313615488718494,-1.5290909335802423
0.45446558338384857,0.38813412398030656,-0.9256340104257182,-1.3137681344060248
0.5125057322124973,0.28723823389742753,-1.2538150774147159,-1.5410533113121434
0.6040283911698641,0.5221580171225713,-0.8394596282110574,-1.3616176453336286
0.6254231739388605,0.7470249939598805,-0.8658025837436689,-1.6128275777035495
0.48568497690476464,0.31967306106634474,-1.2213802502457987,-1.5410533113121434
0.6796153994646595,0.5131079907485574,-1.0518700760273874,-1.5649780667759448
0.11264898334130313,0.05242154059764337,-1.5575877187140832,-1.5051661781164398
0.30437822073970433,0.16218214557668342,-1.2831721438802515,-1.445354289456935
0.252904518730342,0.33360173818220396,0.17091154266072095,0.5045132808429249
0.8113682933237678,0.7770491735539715,-0.28449827044294684,0.4925509031110247
0.5279838414442324,0.2327599006733012,0.2239038692420191,0.4566637699153203
0.41381202216717106,0.39125310708328304,0.005598774172532406,0.39685188125581544
0.6242843807845768,0.6156830764821946,-0.08724504017546736,0.5284380363067273
0.37454259073700646,0.31762420016135046,-0.039153715692595736,-0.3567779158539462
0.059692750407438766,0.1767870055147393,-0.23980279899871182,-0.4165898045134511
0.5064388733395907,0.5569371087155662,0.10446017100641251,-0.4524769377091537
0.41380973345869193,0.33975688801859405,0.006903727628450151,-0.3328531603901439
0.279711192576985,0.2980893635753146,0.06093522504037828,-0.23715413853493636
0.10306915194120914,0.2699700494076639,0.39005414194997345,0.6600241913576373
0.033609186427802085,0.054756148394097814,0.6071189401646274,0.5523627917705296
0.6453706084098751,0.438189842573373,0.16202246012475952,0.6002123026981325
0.45566113469516417,0.49113982435735754,0.84014219468557,0.3490023703282125
0.017702189055233075,0.0471854434532592,0.2898545491430513,0.3370399925963105
0.7165028169391277,0.7698466283848333,1.1188489987130459,0.3490023703282125
0.035086627795639314,0.20758367411788792,0.6403226885694077,0.43273901445151974
0.6269246626227647,0.43007330924073073,-0.6313403145799636,-0.2012670053392329
0.07039874335507246,0.18341380650913075,0.20943197807601638,0.026018171566885625
0.08044276050528616,0.17314241147389564,-0.29067277268982217,-0.11753036121592651
0.17275263549762532,0.07191378548593608,0.9110946046330282,0.9830083901189642
0.19954462378963556,0.20698118103697427,0.9793876305243071,1.1863688115612814
0.7380230539658776,0.6907215254924253,0.543496796996459,1.2342183224888843
0.4278299329826504,0.5557230951718057,0.6904576050489806,1.2461807002207863
0.368981179834442,0.37854206632569243,0.8556762561631919,1.2342183224888843
0.5224431139359969,0.6609861157607656,0.5014579403367135,1.1624440560974791
0.13364050278510553,0.038494999115082695,1.332525210263472,1.2940302111483892
0.22287135162384109,0.27336898439463597,1.0889040862669859,0.8155351018723499
0.2985789999931927,0.4023728640589116,0.6763345479152602,1.0787074119741717
0.3678115136067839,0.3900154469140785,0.9159771419662127,1.3059925888802912
