C,Epsilon,Omega,Kernel_alignment
0.1,100.0,10000.0,0.8033099856873174
0.01,10.0,0.1,0.7974662413751847
0.01,10.0,10000.0,0.8090648442703734
0.1,10.0,10000.0,0.811563717256736
0.1,10.0,10000.0,0.7994609501862852
0.1,100.0,10000.0,0.8009663177868045
0.1,10.0,1000.0,0.7945532792949078
0.1,100.0,1000.0,0.8027044378758356
0.01,10.0,10.0,0.8063234574542996
0.0001,100.0,0.0001,0.7946777716785687
