C,Epsilon,Omega,Kernel_alignment
0.0001,100.0,0.0001,0.9147861021874983
0.0001,10000.0,0.0001,0.9152237923628026
0.1,1000.0,0.0001,0.9238444124775016
0.0001,100.0,0.0001,0.9222646533021953
0.01,10.0,0.0001,0.9221901338523141
0.1,100.0,0.0001,0.9213476685835901
0.1,10.0,0.0001,0.9182396311420324
0.01,1000.0,0.0001,0.9216434268605341
0.0001,10.0,0.0001,0.9240337527673006
0.1,100.0,0.0001,0.9210592849924744
