C,Epsilon,Omega,Kernel_alignment
0.0001,10.0,10.0,0.314274372171452
0.0001,10.0,100.0,0.30451857645220476
0.0001,10.0,1.0,0.3069768214347085
0.0001,10.0,10.0,0.32132669174389866
0.01,10.0,10.0,0.3315800944776425
0.0001,10.0,100.0,0.28324029113328547
0.0001,10.0,0.0001,0.3105559158007868
0.0001,10.0,0.1,0.30449137202614235
0.01,10.0,1.0,0.32075605224038184
0.0001,10.0,0.0001,0.3217925639130575
