Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[27.41436658]
0,0,0,0,0,[27.56783684]
0,0,0,0,0,[26.56548779]
0,0,0,0,0,[26.68668785]
0,0,0,0,0,[26.83017546]
0,0,0,0,0,[28.45095859]
0,0,0,0,0,[31.5815194]
0,0,0,0,0,[29.01177225]
0,0,0,0,0,[28.68249916]
0,0,0,0,0,[27.74936295]
0,0,0,0,0,[27.79587231]
0,0,0,0,0,[28.37346736]
0,0,0,0,0,[29.37613854]
0,0,0,0,0,[28.72003287]
0,0,0,0,0,[27.76070277]
0,0,0,0,0,[28.51703333]
0,0,0,0,0,[29.6788758]
0,0,0,0,0,[28.61110892]
0,0,0,0,0,[28.93138092]
0,0,0,0,0,[28.70825502]
0,0,0,0,0,[24.98475388]
0,0,0,0,0,[27.39291525]
0,0,0,0,0,[28.6416712]
0,0,0,0,0,[27.17470076]
0,0,0,0,0,[28.96974893]
0,0,0,0,0,[29.50445255]
0,0,0,0,0,[27.15380299]
0,0,0,0,0,[30.28256583]
0,0,0,0,0,[28.61205855]
0,0,0,0,0,[29.69296005]
0,0,0,0,0,[27.99997294]
0,0,0,0,0,[28.41026828]
0,0,0,0,0,[26.67901144]
0,0,0,0,0,[29.22345252]
0,0,0,0,0,[28.76320919]
0,0,0,0,0,[28.14995069]
0,0,0,0,0,[28.49355462]
0,0,0,0,0,[28.24943917]
0,0,0,0,0,[27.33338544]
0,0,0,0,0,[28.21189635]
