Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[1.33024489]
0,0,0,0,0,[0.9694208]
0,0,0,0,0,[0.64655644]
0,0,0,0,0,[0.78265434]
0,0,0,0,0,[0.8195354]
0,0,0,0,0,[1.32383719]
0,0,0,0,0,[2.34985771]
0,0,0,0,0,[2.02058729]
0,0,0,0,0,[1.4272593]
0,0,0,0,0,[1.14490883]
0,0,0,0,0,[1.12818043]
0,0,0,0,0,[1.84753899]
0,0,0,0,0,[0.86529875]
0,0,0,0,0,[1.43925744]
0,0,0,0,0,[0.42254032]
0,0,0,0,0,[2.21808456]
0,0,0,0,0,[2.00261047]
0,0,0,0,0,[2.59688857]
0,0,0,0,0,[2.80607122]
0,0,0,0,0,[2.70682895]
0,0,0,0,0,[0.48206936]
0,0,0,0,0,[1.51097652]
0,0,0,0,0,[1.09168704]
0,0,0,0,0,[1.48966876]
0,0,0,0,0,[1.33882505]
0,0,0,0,0,[2.86086931]
0,0,0,0,0,[2.97462882]
0,0,0,0,0,[2.34568027]
0,0,0,0,0,[2.28808852]
0,0,0,0,0,[3.0230007]
0,0,0,0,0,[1.06782188]
0,0,0,0,0,[0.89474918]
0,0,0,0,0,[2.03609529]
0,0,0,0,0,[1.37019951]
0,0,0,0,0,[1.60080618]
0,0,0,0,0,[2.91390467]
0,0,0,0,0,[2.93220262]
0,0,0,0,0,[3.52503773]
0,0,0,0,0,[3.5754745]
0,0,0,0,0,[3.94345203]
