C,Epsilon,Omega,Kernel_alignment
0.01,10.0,1.0,0.34711888574070876
0.0001,10.0,0.01,0.34577273109684015
0.01,10.0,0.0001,0.34327068032768354
0.0001,10.0,0.0001,0.3443040256737697
0.1,10.0,10.0,0.34300095411616455
0.0001,10.0,0.1,0.35879245409617855
0.0001,10.0,1000.0,0.35834287792226766
0.0001,10.0,10.0,0.3584367581706925
0.0001,10.0,10.0,0.3584684740942428
0.01,10.0,10.0,0.3583297286482047
0.1,10.0,0.1,0.35406772953819693
0.01,10.0,1.0,0.3543840549742868
0.01,10.0,10.0,0.34722429908243174
0.01,10.0,1.0,0.355516943022695
0.01,10.0,0.01,0.35154723386888276
0.01,10.0,10.0,0.3615957555397303
0.001,10.0,1.0,0.350177410249846
0.0001,10.0,1.0,0.3442882178814701
0.0001,10.0,0.01,0.3432606572007648
0.0001,10.0,0.1,0.35620640600651293
0.1,10.0,10.0,0.3457649071825748
0.1,10.0,10.0,0.34658976997508445
0.1,10.0,10.0,0.3479667180041783
0.0001,10.0,100.0,0.3655983210056524
0.01,10.0,1.0,0.34734323372111386
0.0001,10.0,0.01,0.35137196263955023
0.0001,10.0,1.0,0.34229133089326524
0.0001,10.0,10.0,0.34207123070786505
0.01,10.0,0.001,0.3533810175690474
0.0001,10.0,1.0,0.3396447790982949
0.0001,10.0,0.1,0.3566746393292153
0.0001,10.0,10.0,0.3469029421962372
0.0001,10.0,0.001,0.3718219690048431
0.0001,10.0,1.0,0.35598725323065294
0.0001,10.0,10.0,0.34891474862876054
0.01,10.0,0.01,0.385234224217547
0.0001,10.0,10.0,0.33895085047140017
0.0001,10.0,0.001,0.3555932855126173
0.0001,10.0,0.01,0.3398683790427151
0.0001,10.0,100.0,0.3396850380703854
