C,Epsilon,Omega,Kernel_alignment
0.0001,10.0,10.0,0.20952405694743712
0.1,10.0,10.0,0.2112514429436115
0.1,10.0,1.0,0.20777631595483897
0.001,10.0,10.0,0.20829985511462207
0.1,10.0,10.0,0.21288625191286936
0.0001,10.0,100.0,0.2122094228547432
0.0001,10.0,10.0,0.20878989217809168
0.0001,10.0,10.0,0.2082394955518889
0.1,10.0,0.01,0.2116490659184719
0.0001,10.0,1.0,0.19207922765155414
0.001,10.0,10.0,0.20879634792113969
0.1,10.0,10.0,0.20815669873037965
0.0001,10.0,10.0,0.2079891188314318
0.1,10.0,0.01,0.2082072050347827
0.0001,10.0,0.001,0.21197898530254183
0.0001,10.0,10.0,0.2205569857026968
0.0001,10.0,100.0,0.23851388021785064
0.1,10.0,1.0,0.20544707440001767
0.0001,10.0,10.0,0.20236723626590097
0.0001,1.0,10.0,0.22187382131394368
0.0001,10.0,0.001,0.21530132912371935
0.0001,10.0,10.0,0.2081910468976039
0.1,10.0,0.0001,0.2092439974965611
0.01,10.0,10.0,0.20800988401989268
0.0001,10.0,10.0,0.20883205944090819
0.0001,10.0,10.0,0.20805400819374387
0.0001,10.0,0.1,0.1935598019040017
0.01,10.0,10.0,0.20802933473018675
0.0001,10.0,1.0,0.2091366692465411
0.0001,10.0,10.0,0.20888638275383936
0.0001,10.0,10.0,0.20825384806903305
0.001,10.0,10.0,0.2109157708880546
0.01,10.0,10.0,0.20816857413223494
0.0001,10.0,10.0,0.20807895222457595
0.001,10.0,10.0,0.2080138254104576
0.01,10.0,10.0,0.19395763785068593
0.0001,10.0,10.0,0.20865624090014737
0.0001,10.0,100.0,0.21590226883825778
0.0001,10.0,10.0,0.20944943807468208
0.0001,10.0,100.0,0.20642011398663743
