Green_BBCH25,Red_BBCH25,RedEdge_BBCH25,NIR_BBCH25,DVI_BBCH25,NDVI_BBCH25,RVI_BBCH25,mSR_BBCH25,TNDVI_BBCH25,RDVI_BBCH25,SAVI_BBCH25,OSAVI_BBCH25,MSAVI2_BBCH25,gDVI_BBCH25,gNDVI_BBCH25,gRDVI_BBCH25,mSR_G_BBCH25,GSAVI_BBCH25,MGSAVI_BBCH25,NGI_BBCH25,GWDRVI_BBCH25,CI_G_BBCH25,CI_RE_BBCH25,TCARI_BBCH25,MCARI1_BBCH25,MCARI2_BBCH25,MTCARI_BBCH25,TCARIOSAVI_BBCH25,REDVI_BBCH25,NDRE_BBCH25,RERDVI_BBCH25,NNIR_BBCH25,REGNDVI_BBCH25,REWDRVI_BBCH25,MSR_RE_BBCH25,MEVI_BBCH25,RESAVI_BBCH25,MRESAVI_BBCH25,MRETVI_BBCH25,Green_BBCH45,Red_BBCH45,RedEdge_BBCH45,NIR_BBCH45,DVI_BBCH45,NDVI_BBCH45,RVI_BBCH45,mSR_BBCH45,TNDVI_BBCH45,RDVI_BBCH45,SAVI_BBCH45,OSAVI_BBCH45,MSAVI2_BBCH45,gDVI_BBCH45,gNDVI_BBCH45,gRDVI_BBCH45,mSR_G_BBCH45,GSAVI_BBCH45,MGSAVI_BBCH45,NGI_BBCH45,GWDRVI_BBCH45,CI_G_BBCH45,CI_RE_BBCH45,TCARI_BBCH45,MCARI1_BBCH45,MCARI2_BBCH45,MTCARI_BBCH45,TCARIOSAVI_BBCH45,REDVI_BBCH45,NDRE_BBCH45,RERDVI_BBCH45,NNIR_BBCH45,REGNDVI_BBCH45,REWDRVI_BBCH45,MSR_RE_BBCH45,MEVI_BBCH45,RESAVI_BBCH45,MRESAVI_BBCH45,MRETVI_BBCH45,Whole_set
0.0,0.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.003,0.0,0.0,0.0,0.017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06,0.395,0.013,0.011,0.029,0.135,0.033,0.025,0.178,0.031,0.026,0.02,0.027,0.01,0.016,0.01,0.01,0.007,0.009,0.032,0.011,0.013,0.039,0.008,0.013,0.012,0.039,0.022,0.035,0.039,0.019,0.014,0.024,0.039,0.039,0.019,0.022,0.017,0.09,0.11,0.301,0.066,0.037,0.045,0.908,0.038,0.02,1.0,0.16,0.158,0.361,0.092,0.034,0.334,0.033,0.03,0.082,0.044,0.391,0.036,0.028,0.038,0.017,0.03,0.137,0.036,0.014,0.016,0.014,0.033,0.015,0.28,0.036,0.026,0.023,0.02,0.025,0.014,0.0
0.013,1.0,0.009,0.009,0.021,0.001,0.024,0.018,0.003,0.023,0.017,0.018,0.019,0.014,0.007,0.008,0.011,0.012,0.011,0.008,0.012,0.015,0.023,0.003,0.015,0.009,0.014,0.01,0.021,0.022,0.019,0.008,0.007,0.023,0.023,0.004,0.02,0.012,0.014,0.018,0.007,0.021,0.013,0.012,0.05,0.018,0.015,0.404,0.022,0.019,0.028,0.021,0.009,0.071,0.023,0.022,0.019,0.014,0.982,0.022,0.023,0.018,0.01,0.019,0.02,0.019,0.015,0.007,0.005,0.016,0.0,0.101,0.014,0.009,0.011,0.009,0.015,0.016,0.003
1.0,0.201,0.01,0.009,0.01,0.01,0.011,0.011,0.009,0.01,0.008,0.009,0.009,0.005,0.058,0.006,0.006,0.011,0.004,0.089,0.003,0.007,0.007,0.041,0.01,0.009,0.12,0.01,0.008,0.008,0.008,0.04,0.047,0.007,0.008,0.03,0.008,0.008,0.041,0.375,0.011,0.056,0.01,0.001,0.007,0.008,0.007,0.007,0.005,0.018,0.024,0.007,0.015,0.254,0.007,0.05,0.062,0.033,0.786,0.053,0.004,0.008,0.008,0.008,0.003,0.009,0.007,0.011,0.013,0.009,0.054,0.605,0.009,0.011,0.017,0.014,0.008,0.011,0.0
