Green_BBCH25,Red_BBCH25,RedEdge_BBCH25,NIR_BBCH25,DVI_BBCH25,NDVI_BBCH25,RVI_BBCH25,mSR_BBCH25,TNDVI_BBCH25,RDVI_BBCH25,SAVI_BBCH25,OSAVI_BBCH25,MSAVI2_BBCH25,gDVI_BBCH25,gNDVI_BBCH25,gRDVI_BBCH25,mSR_G_BBCH25,GSAVI_BBCH25,MGSAVI_BBCH25,NGI_BBCH25,GWDRVI_BBCH25,CI_G_BBCH25,CI_RE_BBCH25,TCARI_BBCH25,MCARI1_BBCH25,MCARI2_BBCH25,MTCARI_BBCH25,TCARIOSAVI_BBCH25,REDVI_BBCH25,NDRE_BBCH25,RERDVI_BBCH25,NNIR_BBCH25,REGNDVI_BBCH25,REWDRVI_BBCH25,MSR_RE_BBCH25,MEVI_BBCH25,RESAVI_BBCH25,MRESAVI_BBCH25,MRETVI_BBCH25,Whole_set
0.186,1.0,0.001,0.001,0.002,0.113,0.002,0.002,0.192,0.002,0.002,0.002,0.002,0.002,0.003,0.004,0.0,0.001,0.001,0.003,0.0,0.001,0.002,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.002,0.0,0.01,0.0
0.162,1.0,0.002,0.001,0.002,0.389,0.003,0.001,0.541,0.002,0.001,0.0,0.001,0.001,0.015,0.031,0.004,0.002,0.002,0.062,0.003,0.002,0.005,0.005,0.001,0.004,0.006,0.011,0.004,0.005,0.0,0.001,0.039,0.005,0.005,0.0,0.0,0.0,0.254,0.001
0.446,1.0,0.01,0.008,0.021,0.164,0.027,0.014,0.217,0.024,0.012,0.014,0.017,0.009,0.068,0.013,0.01,0.007,0.008,0.119,0.01,0.012,0.024,0.016,0.011,0.015,0.013,0.019,0.021,0.022,0.016,0.019,0.066,0.024,0.024,0.018,0.019,0.008,0.064,0.0
1.0,0.434,0.069,0.081,0.115,0.034,0.125,0.124,0.036,0.112,0.082,0.099,0.09,0.122,0.26,0.093,0.097,0.151,0.097,0.358,0.086,0.093,0.051,0.157,0.117,0.08,0.28,0.12,0.081,0.043,0.113,0.213,0.239,0.047,0.046,0.056,0.115,0.045,0.197,0.0
