Green_BBCH25,Red_BBCH25,RedEdge_BBCH25,NIR_BBCH25,DVI_BBCH25,NDVI_BBCH25,RVI_BBCH25,mSR_BBCH25,TNDVI_BBCH25,RDVI_BBCH25,SAVI_BBCH25,OSAVI_BBCH25,MSAVI2_BBCH25,gDVI_BBCH25,gNDVI_BBCH25,gRDVI_BBCH25,mSR_G_BBCH25,GSAVI_BBCH25,MGSAVI_BBCH25,NGI_BBCH25,GWDRVI_BBCH25,CI_G_BBCH25,CI_RE_BBCH25,TCARI_BBCH25,MCARI1_BBCH25,MCARI2_BBCH25,MTCARI_BBCH25,TCARIOSAVI_BBCH25,REDVI_BBCH25,NDRE_BBCH25,RERDVI_BBCH25,NNIR_BBCH25,REGNDVI_BBCH25,REWDRVI_BBCH25,MSR_RE_BBCH25,MEVI_BBCH25,RESAVI_BBCH25,MRESAVI_BBCH25,MRETVI_BBCH25,Whole_set
1.0,0.009,0.008,0.006,0.004,0.0,0.002,0.001,0.0,0.002,0.003,0.001,0.003,0.014,0.07,0.017,0.02,0.017,0.016,0.097,0.018,0.016,0.019,0.965,0.003,0.0,0.636,0.927,0.006,0.028,0.009,0.163,0.024,0.021,0.025,0.022,0.008,0.007,0.02,0.014
1.0,0.801,0.016,0.0,0.001,0.064,0.001,0.0,0.065,0.001,0.0,0.001,0.001,0.0,0.215,0.001,0.0,0.0,0.001,0.37,0.0,0.001,0.011,0.0,0.005,0.001,0.111,0.001,0.0,0.049,0.0,0.103,0.117,0.026,0.045,0.051,0.0,0.003,0.007,0.004
0.068,1.0,0.115,0.143,0.02,0.024,0.0,0.001,0.025,0.003,0.006,0.01,0.003,0.02,0.01,0.005,0.004,0.007,0.001,0.003,0.003,0.002,0.031,0.017,0.0,0.009,0.781,0.005,0.079,0.017,0.098,0.002,0.004,0.027,0.024,0.362,0.109,0.1,0.002,0.015
1.0,0.905,0.006,0.0,0.0,0.052,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.213,0.0,0.0,0.0,0.0,0.385,0.0,0.0,0.002,0.0,0.001,0.0,0.133,0.0,0.0,0.013,0.0,0.101,0.116,0.005,0.01,0.058,0.0,0.001,0.003,0.002
