C,Epsilon,Omega,Kernel_alignment
0.0001,10.0,100.0,0.30175772779075477
0.0001,10.0,100.0,0.29872702129432605
0.0001,10.0,100.0,0.31341327108686917
0.0001,1.0,10.0,0.3080215319364442
0.0001,10.0,10.0,0.3033907891358951
0.0001,10.0,10.0,0.2840225348935663
0.0001,10.0,10.0,0.2853926800836587
0.0001,10.0,10.0,0.2872798445796412
0.0001,10.0,10.0,0.28586778809469837
0.01,10.0,10.0,0.29253415673820854
0.0001,10.0,100.0,0.3093770624603729
0.0001,10.0,10.0,0.3252784668100274
0.0001,10.0,10.0,0.30785118800137506
0.0001,10.0,0.0001,0.31824599443800006
0.0001,10.0,10.0,0.31629449225552253
0.0001,10.0,10.0,0.3079383450840644
0.0001,10.0,10.0,0.2968612211206211
0.01,10.0,10.0,0.30670657879569097
0.0001,10.0,10.0,0.30743105666363807
0.0001,10.0,10.0,0.30863159243530686
0.0001,10.0,10.0,0.2995142841097308
0.0001,10.0,100.0,0.3062719626283775
0.0001,10.0,100.0,0.30275701791403287
0.0001,10.0,10.0,0.2938622534398536
0.0001,10.0,10.0,0.3062935011813439
0.0001,10.0,10.0,0.31196369653827444
0.0001,10.0,10.0,0.31043367292640706
0.0001,10.0,10.0,0.297019416111125
0.0001,10.0,10.0,0.30617707742391176
0.0001,10.0,10.0,0.30325498034520204
0.0001,10.0,10.0,0.29907438267912834
0.0001,10.0,100.0,0.30513740772632986
0.0001,10.0,100.0,0.3063414655648791
0.0001,10.0,100.0,0.30215671284326845
0.0001,10.0,10.0,0.29435859932468605
0.0001,10.0,10.0,0.308188362898458
0.0001,10.0,10.0,0.30405638599865076
0.0001,10.0,10.0,0.3074284912450939
0.0001,10.0,10.0,0.3084834443125933
0.0001,10.0,10.0,0.30619892474744886
