C,Epsilon,Omega,Kernel_alignment
0.0001,10.0,0.0001,0.2545790471519263
0.0001,10.0,10.0,0.25715068635996025
0.0001,10.0,0.01,0.2593862558731736
0.0001,1.0,0.001,0.26225376757361135
0.0001,1.0,0.001,0.25964185580112037
0.0001,1.0,0.0001,0.24735597997401632
0.0001,1.0,0.001,0.24352026081001424
0.0001,1.0,0.001,0.25603029106297814
0.0001,1.0,0.0001,0.2467857072711997
0.0001,1.0,0.01,0.2739477573497926
0.0001,1.0,0.01,0.2520281142590741
0.0001,1.0,0.001,0.2419119374328369
0.0001,1.0,0.0001,0.24543141367861304
0.0001,1.0,1.0,0.24591235557875052
0.0001,1.0,1.0,0.24447881657958928
0.0001,1.0,0.001,0.25453470187738464
0.0001,1.0,0.0001,0.24347135910525164
0.0001,1.0,0.0001,0.24493304021512144
0.0001,1.0,0.0001,0.24621802438322105
0.0001,1.0,0.0001,0.24325301857679038
0.0001,1.0,0.01,0.25705644734913363
0.0001,1.0,0.0001,0.2517018361974528
0.0001,1.0,0.0001,0.22938274851015536
0.0001,1.0,0.0001,0.2700001029076215
0.0001,1.0,0.01,0.23268877517676548
0.0001,1.0,0.0001,0.25737600036204084
0.0001,1.0,0.0001,0.24361242237224043
0.0001,1.0,0.01,0.24560292316261376
0.0001,1.0,1.0,0.2492877637728926
0.0001,1.0,0.0001,0.24471558502466395
0.0001,1.0,0.001,0.23430392089536825
0.0001,1.0,0.001,0.2262982484712853
0.0001,1.0,1.0,0.22728906552597347
0.0001,1.0,0.01,0.2575264619020824
0.0001,1.0,0.001,0.2309918337830462
0.0001,1.0,0.0001,0.24831702764232652
0.0001,1.0,0.0001,0.24664020644625673
0.0001,1.0,0.01,0.2491507744097797
0.0001,1.0,0.0001,0.24708064848247413
0.0001,1.0,0.01,0.24800677868505858
