C,Epsilon,Omega,Kernel_alignment
0.0001,10.0,0.001,0.3223883520360792
0.0001,10.0,100.0,0.3158580214925321
0.001,1.0,0.0001,0.33975170522218356
0.0001,10.0,0.1,0.33165485857284177
0.0001,10.0,100.0,0.3187461688417895
0.0001,10.0,0.01,0.3052253168633161
0.0001,10.0,1.0,0.30503282578579044
0.0001,10.0,0.01,0.30860773501061156
0.0001,10.0,0.01,0.30700783650317587
0.0001,10.0,100.0,0.31712147705598726
0.0001,10.0,1.0,0.31532503849947946
0.0001,10.0,100.0,0.329208348931883
0.0001,10.0,100.0,0.31530731469617007
0.0001,10.0,10.0,0.31121567391672206
0.0001,10.0,100.0,0.31988546279538577
0.0001,10.0,0.001,0.3116968967931078
0.0001,10.0,10.0,0.30668446434928454
0.0001,10.0,0.001,0.31216708175184127
0.0001,10.0,0.01,0.31181396318489324
0.0001,10.0,1.0,0.3115008210918029
0.0001,10.0,0.0001,0.3089734057422631
0.01,10.0,10.0,0.32663132913368687
0.0001,10.0,10.0,0.2970523858893769
0.0001,10.0,100.0,0.2990346786543058
0.0001,10.0,100.0,0.318523839449527
0.0001,10.0,100.0,0.3160428895281755
0.0001,10.0,10.0,0.31420544546176554
0.0001,10.0,1.0,0.3097234042701075
0.0001,10.0,10.0,0.31055575962481663
0.0001,10.0,1.0,0.3086427532786436
0.0001,10.0,1.0,0.29731640349928967
0.0001,10.0,100.0,0.3047184133864326
0.0001,10.0,10.0,0.31113866172008636
0.0001,10.0,0.1,0.2971858049970135
0.0001,10.0,0.01,0.3021588701656781
0.0001,10.0,10.0,0.31712813390892297
0.0001,10.0,100.0,0.32015988495669573
0.0001,10.0,0.01,0.31706166920505646
0.0001,10.0,100.0,0.3191109118929035
0.0001,10.0,100.0,0.3203181344978439
