C,Epsilon,Omega,Kernel_alignment
0.0001,10.0,0.1,0.2783890575580581
0.0001,10.0,1.0,0.2775688535804562
0.0001,1.0,0.1,0.2821209426293698
0.0001,1.0,1.0,0.28770487985858617
0.0001,1.0,0.0001,0.28467169626415667
0.0001,1.0,0.0001,0.27102644132559
0.0001,1.0,0.0001,0.26674123071758354
0.0001,1.0,10.0,0.27788972120702155
0.0001,1.0,0.001,0.2703211773184099
0.0001,1.0,0.01,0.2915663062875295
0.0001,1.0,0.0001,0.27334258639500414
0.0001,1.0,1.0,0.26490521551942114
0.0001,1.0,0.0001,0.26180286323604884
0.0001,1.0,10.0,0.2696955251919128
0.0001,1.0,0.001,0.26719309607123226
0.0001,1.0,0.0001,0.27898440053430523
0.0001,1.0,0.0001,0.2652888120269963
0.0001,1.0,0.01,0.26593896479178364
0.0001,1.0,0.0001,0.26755988030084393
0.0001,1.0,0.001,0.26468645232963467
0.0001,1.0,0.01,0.28309774536845156
0.0001,1.0,1.0,0.27330601570500834
0.0001,1.0,0.001,0.24835906544807987
0.0001,1.0,0.0001,0.30135961118185145
0.0001,1.0,0.001,0.25096020041916883
0.0001,1.0,10.0,0.28272998346152933
0.0001,1.0,0.001,0.26496850033487324
0.0001,1.0,0.01,0.26684723685128015
0.0001,1.0,10.0,0.273086427990856
0.0001,1.0,0.001,0.26552336043520053
0.0001,1.0,0.0001,0.25407696073064223
0.0001,1.0,0.0001,0.24702974109284806
0.0001,1.0,0.0001,0.24895820879394936
0.0001,1.0,10.0,0.2723614245654347
0.0001,1.0,0.1,0.2514814393946082
0.0001,1.0,0.0001,0.2701857288136317
0.0001,1.0,0.0001,0.26712702370387864
0.0001,1.0,0.0001,0.2716680649657824
0.0001,1.0,0.0001,0.2684142810298296
0.0001,1.0,0.01,0.27011255788699107
