MAEold,MAEnew,y_pred,y
0.39200432776112837,0.041618983029215184,0.5883810169707848,0.63
0.27508314005188894,0.34921764932690735,0.3207823506730927,0.67
0.2899798466666985,0.23955671613464147,0.4604432838653585,0.7
0.11585542742576194,0.45625974005220904,0.28374025994779095,0.74
0.26510858235369383,0.07221167891177915,0.7022116789117792,0.63
0.6269394545543245,0.1936754640450089,1.5183145359549912,1.7119900000000001
0.07068595049817028,0.9013641321834402,2.69171913218344,1.790355
0.11581258956718155,0.5092337836080165,2.2090087836080166,1.699775
0.17633744815601937,0.5140598980294386,2.2350098980294386,1.72095
0.32423466014453717,0.4593977997418126,1.4250722002581875,1.88447
1.4207500052726398,0.8560166342230693,1.6560166342230693,0.8
0.08888506328313539,0.14101959445809775,1.0710195944580978,0.93
0.6553786188216487,0.06627238702337357,0.9262723870233736,0.86
0.5971989386466555,0.31723622421146624,1.1972362242114662,0.88
0.011473165483863124,0.3943688089435521,1.264368808943552,0.87
1.511412818721901,1.0157804507482526,1.8490045492517473,2.864785
0.1233711023269044,0.22127638687628215,2.459688613123718,2.680965
0.3877407848593233,0.7031194007928283,3.2033094007928287,2.5001900000000004
0.030525400031650385,0.34048744148148113,2.9661874414814813,2.6257
1.2416560825105294,0.6532118062344381,2.160368193765562,2.81358
0.23322226824115333,0.08672891713388853,0.7232710828661115,0.81
0.6985248420620774,0.8450985714084326,1.7150985714084326,0.87
0.9334961945081485,0.19745577556319216,1.0674557755631922,0.87
0.19659961460230913,0.7022261112228921,1.5522261112228921,0.85
1.047425162984858,0.7195576166000696,1.5495576166000695,0.83
2.061555835879008,0.9780090942348094,2.2781809057651907,3.25619
0.6395226139892154,0.23063398188830808,2.838967768111692,3.06960175
0.8154895237702093,0.12251628906326983,2.9931462890632696,2.87063
0.5642639993175349,0.7432399793435813,2.349850020656419,3.09309
0.02361654532511359,0.31447906963863925,3.0679240176386395,2.7534449480000003
0.26970644310724146,0.49183138546725225,0.6981686145327477,1.19
0.1561626813343302,0.7918641505339292,0.3681358494660707,1.16
0.008249521456737519,0.8947767023038915,1.9247767023038915,1.03
0.2087784113122806,0.6848235967263054,1.7248235967263055,1.04
0.9074700493019505,0.39507095605591336,1.5850709560559133,1.19
1.9087502890136263,1.4077210565698075,2.2532439434301925,3.660965
2.0732918473833193,0.8138767018593813,3.425253298140619,4.23913
0.821605577755204,0.6095509117612927,2.832419088238707,3.4419699999999995
1.4874649847142267,0.6308283575990554,3.214691642400944,3.8455199999999996
2.038987707261872,0.6662511846179884,3.443588815382012,4.10984
