C,Epsilon,Omega,Kernel_alignment
0.0001,100.0,10.0,0.9918968086615779
0.0001,100.0,10.0,0.9919038407373991
0.0001,100.0,1.0,0.9920239362390828
0.1,100.0,1.0,0.9918775081009756
0.001,100.0,1.0,0.9921525442426852
0.0001,100.0,1.0,0.9917418196085562
0.0001,100.0,1.0,0.9916305287681874
0.0001,100.0,1.0,0.9915933746960705
0.0001,100.0,0.1,0.9916050866100217
0.1,100.0,0.01,0.9918439123493552
0.0001,100.0,1.0,0.9916256217056503
0.0001,100.0,0.1,0.9917247097855793
0.0001,100.0,0.1,0.991619474810736
0.0001,100.0,0.0001,0.9916346092996928
0.1,100.0,0.1,0.9917152325642089
0.0001,100.0,1.0,0.9921786420219039
0.0001,100.0,0.1,0.9916955996784077
0.0001,100.0,0.0001,0.9916158741161215
0.0001,100.0,0.0001,0.9917156686232114
0.0001,100.0,0.01,0.9918897102780603
0.1,100.0,1.0,0.991964795232233
0.0001,100.0,0.1,0.9916532986743833
0.0001,100.0,1.0,0.9916255217423321
0.0001,100.0,10.0,0.9917164396259942
0.01,100.0,0.1,0.9918336667313215
0.0001,100.0,1.0,0.9916304610662365
0.1,1000.0,1.0,0.9942751634300556
0.0001,100.0,0.0001,0.9915881635146035
0.0001,10000.0,1.0,0.9916529644119896
0.0001,100.0,0.0001,0.9916277766494493
0.1,100.0,0.0001,0.9917921291025902
0.0001,100.0,0.1,0.9916021968327865
0.0001,100.0,10.0,0.9917093730717272
0.0001,100.0,0.0001,0.9915954782047988
0.0001,100.0,0.1,0.9916109656044126
0.1,1000.0,0.1,0.9927661872193664
0.0001,100.0,10.0,0.9916408986481987
0.0001,100.0,1.0,0.9918532360521866
0.0001,100.0,10.0,0.9916731535080017
0.0001,100.0,10.0,0.9917770321007966
