Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[3.26156147]
0,0,0,0,0,[3.31834057]
0,0,0,0,0,[3.32340331]
0,0,0,0,0,[3.30431462]
0,0,0,0,0,[3.36807954]
0,0,0,0,0,[3.37043253]
0,0,0,0,0,[3.55748589]
0,0,0,0,0,[3.47710408]
0,0,0,0,0,[3.48665988]
0,0,0,0,0,[3.4062581]
0,0,0,0,0,[3.40248396]
0,0,0,0,0,[3.41533708]
0,0,0,0,0,[3.3908458]
0,0,0,0,0,[3.34824075]
0,0,0,0,0,[3.33789356]
0,0,0,0,0,[3.42739745]
0,0,0,0,0,[3.56388301]
0,0,0,0,0,[3.54670499]
0,0,0,0,0,[3.54890013]
0,0,0,0,0,[3.54945685]
0,0,0,0,0,[3.35654094]
0,0,0,0,0,[3.3638085]
0,0,0,0,0,[3.42841588]
0,0,0,0,0,[3.39838623]
0,0,0,0,0,[3.39159949]
0,0,0,0,0,[3.45284206]
0,0,0,0,0,[3.51345839]
0,0,0,0,0,[3.53536453]
0,0,0,0,0,[3.49799988]
0,0,0,0,0,[3.5504938]
0,0,0,0,0,[3.38538451]
0,0,0,0,0,[3.42576793]
0,0,0,0,0,[3.46757269]
0,0,0,0,0,[3.40670546]
0,0,0,0,0,[3.39910725]
0,0,0,0,0,[3.52001687]
0,0,0,0,0,[3.46003982]
0,0,0,0,0,[3.5138625]
0,0,0,0,0,[3.53383965]
0,0,0,0,0,[3.56092848]
