Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[3.44470406]
0,0,0,0,0,[3.47011644]
0,0,0,0,0,[3.3775211]
0,0,0,0,0,[3.33110522]
0,0,0,0,0,[3.34372344]
0,0,0,0,0,[3.35074183]
0,0,0,0,0,[3.37541823]
0,0,0,0,0,[3.36827505]
0,0,0,0,0,[3.3807452]
0,0,0,0,0,[3.36741587]
0,0,0,0,0,[3.49262132]
0,0,0,0,0,[3.37213798]
0,0,0,0,0,[3.43185759]
0,0,0,0,0,[3.40548134]
0,0,0,0,0,[3.32428146]
0,0,0,0,0,[3.35031137]
0,0,0,0,0,[3.57697514]
0,0,0,0,0,[3.58723279]
0,0,0,0,0,[3.65346494]
0,0,0,0,0,[3.40569125]
0,0,0,0,0,[3.36034163]
0,0,0,0,0,[3.40357204]
0,0,0,0,0,[3.48288179]
0,0,0,0,0,[3.36196505]
0,0,0,0,0,[3.47690909]
0,0,0,0,0,[3.38489713]
0,0,0,0,0,[3.60737724]
0,0,0,0,0,[3.43019498]
0,0,0,0,0,[3.45097027]
0,0,0,0,0,[3.45288193]
0,0,0,0,0,[3.4055252]
0,0,0,0,0,[3.42249805]
0,0,0,0,0,[3.41349514]
0,0,0,0,0,[3.3816307]
0,0,0,0,0,[3.4785581]
0,0,0,0,0,[3.37571416]
0,0,0,0,0,[3.54094906]
0,0,0,0,0,[3.4097025]
0,0,0,0,0,[3.48670249]
0,0,0,0,0,[3.41921131]
