Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[3.29494404]
0,0,0,0,0,[3.28433865]
0,0,0,0,0,[3.38169358]
0,0,0,0,0,[3.25018799]
0,0,0,0,0,[3.35699801]
0,0,0,0,0,[3.3843975]
0,0,0,0,0,[3.45867726]
0,0,0,0,0,[3.37524066]
0,0,0,0,0,[3.46003044]
0,0,0,0,0,[3.43083138]
0,0,0,0,0,[3.48966243]
0,0,0,0,0,[3.36850413]
0,0,0,0,0,[3.3854025]
0,0,0,0,0,[3.41153572]
0,0,0,0,0,[3.31859119]
0,0,0,0,0,[3.39837865]
0,0,0,0,0,[3.53868312]
0,0,0,0,0,[3.60832629]
0,0,0,0,0,[3.64534387]
0,0,0,0,0,[3.45339893]
0,0,0,0,0,[3.35287442]
0,0,0,0,0,[3.30210525]
0,0,0,0,0,[3.45054727]
0,0,0,0,0,[3.36696376]
0,0,0,0,0,[3.42586071]
0,0,0,0,0,[3.43372282]
0,0,0,0,0,[3.5312304]
0,0,0,0,0,[3.49814099]
0,0,0,0,0,[3.48364437]
0,0,0,0,0,[3.58502205]
0,0,0,0,0,[3.39913821]
0,0,0,0,0,[3.36473528]
0,0,0,0,0,[3.43849074]
0,0,0,0,0,[3.39905067]
0,0,0,0,0,[3.41625393]
0,0,0,0,0,[3.40900295]
0,0,0,0,0,[3.4731833]
0,0,0,0,0,[3.43543086]
0,0,0,0,0,[3.51519593]
0,0,0,0,0,[3.53286164]
