Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[0.98408958]
0,0,0,0,0,[0.96392912]
0,0,0,0,0,[1.03474493]
0,0,0,0,0,[0.82376765]
0,0,0,0,0,[0.85716963]
0,0,0,0,0,[0.97363637]
0,0,0,0,0,[1.77712948]
0,0,0,0,0,[1.73868932]
0,0,0,0,0,[1.85090045]
0,0,0,0,0,[1.45533966]
0,0,0,0,0,[2.1902971]
0,0,0,0,0,[0.94744875]
0,0,0,0,0,[1.40953673]
0,0,0,0,0,[1.51577242]
0,0,0,0,0,[0.78695565]
0,0,0,0,0,[1.3338371]
0,0,0,0,0,[2.53505189]
0,0,0,0,0,[2.80136485]
0,0,0,0,0,[2.65595592]
0,0,0,0,0,[1.5294801]
0,0,0,0,0,[0.97222069]
0,0,0,0,0,[1.48494811]
0,0,0,0,0,[1.68597552]
0,0,0,0,0,[0.58030878]
0,0,0,0,0,[1.78833369]
0,0,0,0,0,[1.15685447]
0,0,0,0,0,[2.4100158]
0,0,0,0,0,[2.03497124]
0,0,0,0,0,[2.53688342]
0,0,0,0,0,[2.77585541]
0,0,0,0,0,[0.99246084]
0,0,0,0,0,[1.21568075]
0,0,0,0,0,[1.10780274]
0,0,0,0,0,[1.17064394]
0,0,0,0,0,[1.97540417]
0,0,0,0,0,[1.63034986]
0,0,0,0,0,[2.14962913]
0,0,0,0,0,[2.71149142]
0,0,0,0,0,[2.39357137]
0,0,0,0,0,[2.01928807]
