Rold,Rnew,RMSE,CVrmse,MAE
0.5403228280531477,0.4484353512793058,0.38581853211183875,17.104055185584368,0.2975001631630604
0.5467088440729602,0.5440825213052244,0.4123819498840768,17.672976571588734,0.3774823685175952
0.8212582680653301,0.6142089722036894,0.29507554571990374,13.622392122299892,0.21949406518397127
0.5406039643658835,0.4819154477857358,0.4665126313784026,20.585942007339966,0.4281471581393561
0.4321035157249129,0.482116364673854,0.36380112917304264,16.456989254387207,0.30345867024494266
0.650065670889062,0.6344275806940807,0.3389095952339147,15.137927133832235,0.26719195283554353
0.5560525215282219,0.4973653013254663,0.42970832350235755,18.61068862051056,0.3564393299443456
0.294975987940266,0.263490556785562,0.4665627476617561,20.625407889640567,0.37858422365198297
0.38658520759923853,0.386600309553382,0.49626423500176714,21.76210822517802,0.4149361581083383
0.6892217944091052,0.5314543593585845,0.35648931146957813,16.138946483391933,0.3112685940317696
