C,Epsilon,Omega,Kernel_alignment
0.0001,0.1,0.0001,0.67099387319442
0.01,0.1,0.0001,0.6745381487505477
0.01,0.1,0.0001,0.683080083152831
0.0001,0.1,0.0001,0.6735363198246918
0.01,0.1,0.0001,0.6768196517758478
0.0001,0.1,0.0001,0.682154671135301
0.0001,0.01,0.0001,0.6943326377990442
0.001,1.0,0.0001,0.6704915769594819
0.001,0.1,0.0001,0.6789071082000696
0.0001,0.1,0.0001,0.6799157927631411
