Rold,Rnew,RMSE,CVrmse,MAE
-0.1270692716236017,0.31221116702277796,36.808472446024325,53.59800235182611,25.811779977252307
-1.2433581771883437,-0.3214461688719745,45.53701474553353,53.934776946228624,34.00434627279733
0.07882416937456993,0.5260244669138782,20.79583620760457,39.38520589749961,15.791107262864589
0.07860989001829921,0.4170659483938728,35.03464516486357,60.03289738058713,22.51055885492721
0.020498435278439864,0.5132421661166742,28.590424241051416,47.29159313515241,23.32468100253043
0.045239502684605304,0.7746302644047608,25.70552827133138,37.993340558418865,16.79259170997643
-0.554004976381957,0.07763759123360525,42.79611001166153,55.523771617199785,33.29007671682729
-1.3697098876959921,0.25730851428964785,33.73257371197233,39.19827861964106,23.244229392369093
-1.1579193329059074,-0.40174534059169287,54.951656868611614,60.96794985632239,46.47674304648967
-1.130203644919618,0.041270818961817946,37.2186096614422,46.10960981755536,19.175961807625225
