C,Epsilon,Omega,Kernel_alignment
0.1,10.0,0.0001,0.737573379499333
0.01,10.0,0.0001,0.7577290525686814
0.0001,1.0,0.0001,0.7883751339080843
0.01,100.0,0.0001,0.7897012848695089
0.0001,10.0,0.0001,0.7637963109144871
0.01,10000.0,0.0001,0.7257673008999636
0.001,1000.0,0.0001,0.7481055763440476
0.01,1.0,0.0001,0.79825239123957
0.0001,100.0,0.0001,0.7645801760226307
0.1,10.0,0.0001,0.7663009940410563
