Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[0.93637969]
0,0,0,0,0,[0.60366052]
0,0,0,0,0,[0.61880583]
0,0,0,0,0,[0.85817738]
0,0,0,0,0,[0.59867073]
0,0,0,0,0,[1.86215236]
0,0,0,0,0,[1.84894451]
0,0,0,0,0,[1.71132004]
0,0,0,0,0,[1.8418843]
0,0,0,0,0,[1.19601515]
0,0,0,0,0,[1.25731408]
0,0,0,0,0,[1.30623873]
0,0,0,0,0,[0.92639129]
0,0,0,0,0,[0.93187383]
0,0,0,0,0,[0.74240027]
0,0,0,0,0,[2.64709461]
0,0,0,0,0,[2.7227961]
0,0,0,0,0,[2.76534202]
0,0,0,0,0,[2.45874174]
0,0,0,0,0,[2.66263801]
0,0,0,0,0,[0.74704982]
0,0,0,0,0,[1.14782715]
0,0,0,0,0,[1.09084172]
0,0,0,0,0,[1.00084547]
0,0,0,0,0,[0.90320072]
0,0,0,0,0,[3.31997726]
0,0,0,0,0,[3.2657084]
0,0,0,0,0,[2.62306444]
0,0,0,0,0,[2.29528047]
0,0,0,0,0,[2.76428462]
0,0,0,0,0,[1.25667516]
0,0,0,0,0,[1.5129353]
0,0,0,0,0,[1.69220335]
0,0,0,0,0,[0.99738747]
0,0,0,0,0,[1.06033688]
0,0,0,0,0,[3.2539095]
0,0,0,0,0,[3.2300169]
0,0,0,0,0,[3.27981037]
0,0,0,0,0,[3.9034704]
0,0,0,0,0,[3.75127551]
