Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[0.96481563]
0,0,0,0,0,[1.07150631]
0,0,0,0,0,[1.15764312]
0,0,0,0,0,[1.22060173]
0,0,0,0,0,[1.26407632]
0,0,0,0,0,[0.54290258]
0,0,0,0,0,[0.45616828]
0,0,0,0,0,[0.89013587]
0,0,0,0,0,[0.62179698]
0,0,0,0,0,[1.25346166]
0,0,0,0,0,[0.82610675]
0,0,0,0,0,[1.01791071]
0,0,0,0,0,[1.56349956]
0,0,0,0,0,[1.16840207]
0,0,0,0,0,[1.07152902]
0,0,0,0,0,[0.88557381]
0,0,0,0,0,[0.4510976]
0,0,0,0,0,[0.48885783]
0,0,0,0,0,[0.58747647]
0,0,0,0,0,[0.62037593]
0,0,0,0,0,[0.8289423]
0,0,0,0,0,[0.95629778]
0,0,0,0,0,[1.39571287]
0,0,0,0,0,[0.66400181]
0,0,0,0,0,[1.75270606]
0,0,0,0,0,[0.97046566]
0,0,0,0,0,[0.43738812]
0,0,0,0,0,[0.50723664]
0,0,0,0,0,[0.75106259]
0,0,0,0,0,[0.47047367]
0,0,0,0,0,[1.27173157]
0,0,0,0,0,[1.29100606]
0,0,0,0,0,[1.57272307]
0,0,0,0,0,[1.04711501]
0,0,0,0,0,[1.43260303]
0,0,0,0,0,[0.57451443]
0,0,0,0,0,[0.48348418]
0,0,0,0,0,[0.57213584]
0,0,0,0,0,[0.54680931]
0,0,0,0,0,[0.58152773]
