C,Epsilon,Omega,Kernel_alignment
0.0001,10.0,100.0,0.3102946535370266
0.0001,10.0,100.0,0.3044937068663591
0.0001,10.0,100.0,0.2996936688021351
0.0001,10.0,100.0,0.30000678517558
0.0001,10.0,100.0,0.30105191198902537
0.0001,10.0,100.0,0.32405624618874507
0.0001,10.0,100.0,0.31461533478821047
0.0001,10.0,100.0,0.32363899600785095
0.0001,10.0,100.0,0.3192126513675514
0.01,10.0,100.0,0.3354730722784183
0.0001,10.0,100.0,0.3151208741743105
0.001,10.0,100.0,0.327984520852847
0.0001,10.0,100.0,0.3232446360482136
0.001,10.0,100.0,0.33021739071967315
0.01,10.0,100.0,0.3248369037067959
0.001,10.0,100.0,0.32894048531617126
0.0001,10.0,100.0,0.3175257136179338
0.0001,10.0,100.0,0.31386044060308826
0.0001,10.0,100.0,0.3145876689205936
0.0001,10.0,100.0,0.3206218061913388
0.0001,10.0,100.0,0.3118702088502374
0.0001,10.0,100.0,0.31075908773963457
0.0001,10.0,100.0,0.3290308430810099
0.1,10.0,1.0,0.3360564685258115
0.0001,10.0,100.0,0.3296680952985642
0.0001,10.0,100.0,0.3253860574360813
0.0001,10.0,100.0,0.313474210348711
0.0001,10.0,100.0,0.31429468458954224
0.0001,10.0,100.0,0.3162059560581585
0.0001,10.0,100.0,0.31373139493549457
0.0001,10.0,100.0,0.3263094975320131
0.0001,10.0,100.0,0.328951448687093
0.0001,10.0,100.0,0.32410220890244845
0.0001,10.0,100.0,0.32825983717151275
0.0001,10.0,100.0,0.32915213479384614
0.0001,10.0,100.0,0.31587459929748285
0.0001,10.0,100.0,0.3158323448072105
0.0001,10.0,100.0,0.32125678189501
0.0001,10.0,100.0,0.31703763661441714
0.0001,10.0,100.0,0.3184021145290587
