C,Epsilon,Omega,Kernel_alignment
0.0001,10.0,10.0,0.3996588719135941
0.0001,10.0,100.0,0.4091267631235841
0.0001,10.0,10.0,0.4083137889489707
0.0001,10.0,10.0,0.4034517177347511
0.0001,10.0,100.0,0.4106690493989923
0.0001,10.0,10.0,0.4056463854447782
0.0001,10.0,100.0,0.40145960197201414
0.0001,10.0,10.0,0.4029769768188567
0.0001,10.0,10.0,0.40331846926663045
0.0001,10.0,10.0,0.4033740188035814
0.0001,10.0,1.0,0.4293560554321254
0.0001,1.0,10.0,0.439182352314471
0.0001,10.0,1.0,0.4389094698552622
0.0001,10.0,0.001,0.4401503017066113
0.0001,10.0,10.0,0.44336446083402764
0.0001,10.0,0.0001,0.43638499012374726
0.0001,10.0,0.0001,0.43047545271384446
0.0001,10.0,0.1,0.43528401818855905
0.0001,10.0,0.0001,0.43687451637242586
0.0001,10.0,1.0,0.4356886894445504
0.0001,10.0,1.0,0.42501001308422715
0.0001,10.0,1.0,0.42410424886123443
0.0001,10.0,0.01,0.4337325700375167
0.0001,10.0,1.0,0.42380774152148387
0.0001,10.0,10.0,0.43107756464897323
0.0001,10.0,100.0,0.4247533846233844
0.0001,10.0,10.0,0.4259109950724522
0.0001,10.0,0.0001,0.4306678041181146
0.0001,10.0,1.0,0.4344141254455403
0.0001,10.0,0.001,0.4353531713031566
0.0001,10.0,100.0,0.430495988118287
0.0001,10.0,1.0,0.42151717845012177
0.0001,10.0,100.0,0.43590894810433384
0.0001,10.0,10.0,0.42032906186833136
0.0001,10.0,1.0,0.4201732864372052
0.0001,1.0,10.0,0.41983319540508574
0.0001,10.0,0.01,0.41835975357295074
0.0001,10.0,1.0,0.41940736517113875
0.0001,10.0,1.0,0.41859966027129386
0.0001,10.0,100.0,0.418762114861741
