C,Epsilon,Omega,Kernel_alignment
0.001,10.0,10.0,0.34483388993520225
0.0001,1.0,10.0,0.3306846963235369
0.0001,10.0,10.0,0.3091489252734587
0.001,10.0,10.0,0.37952084708114076
0.0001,10.0,10.0,0.29489333950853874
0.0001,10.0,0.01,0.3481150565130799
0.0001,1.0,10.0,0.3515590122904289
0.0001,10.0,10.0,0.3067484799782497
0.0001,10.0,100.0,0.3177481137165746
0.0001,1.0,0.001,0.37712135157264803
