C,Epsilon,Omega,Kernel_alignment
0.0001,1.0,1.0,0.2135811886275694
0.0001,1.0,0.0001,0.20646946111064818
0.0001,10.0,10.0,0.19518679631752098
0.0001,1.0,0.001,0.21060658228355078
0.0001,10.0,10.0,0.20981132414167744
0.0001,10.0,10.0,0.21918256059530575
0.0001,10.0,10.0,0.24011306871036864
0.0001,10.0,10.0,0.24741789523696725
0.1,10.0,10.0,0.22754676009810074
0.0001,1.0,100.0,0.2274260154066906
