8.461119769372989e-10,0.00015128532551338575,6.064595613151599e-11,6.883705546015724e-10,8.39879432277155e-10,5.276360232407603e-10,3.178040143191771e-10,5.385659895923472e-10,6.067920266843786e-10,8.865643881105345e-10,2.211942401666429e-10,1.873848131762942e-09,2.360311281138096e-10,0.09533253524085485,9.220096438233471e-10,2.663581799130713e-09,9.022592788271224e-10,5.1632935462521776e-09,0.04995020201545097,2.428389384114953e-09,9.048501594246628e-10,8.751859716892339e-10,5.28851242129636e-10,0.07604315277807216,1.5393315454832723e-09,7.513560794303076e-10,9.33427755066169e-10,2.6114904420503513e-12,2.930506917347895e-09,9.554531823778046e-10,9.835893473135044e-10,5.574577429279455e-10,8.086623131344061e-10,2.689309121283403e-10,2.3484205042443053e-10,7.250482421269873e-10,9.131870129153827e-10,4.816519873198498e-10,0.049779768394275975,0.26953351060777164,5.834865327525229e-10,1.0300032041166562e-09,1.01260338335525e-09,5.938980593814776e-10,7.534635590306269e-10,5.979584247928132e-10,3.7034998742819955e-10,8.123613722601877e-10,9.596511524047063e-10,5.990846441421019e-10,8.176862807092283e-10,3.6108093402024963e-10,1.7864161596862103e-10,8.560258040492136e-10,9.380061424288621e-10,5.691653019266481e-10,8.034752076631176e-10,1.5192449985076778e-09,7.938353690175074e-10,4.0403489489775886e-10,1.0706472564130971e-09,3.5966749152578897e-10,7.190437598826755e-10,1.0801428680731112e-09,8.202041314078491e-10,1.0126728129844888e-09,1.0049395974839132e-09,3.6425634783219476e-10,3.4893016557491315e-09,6.444849485299667e-10,1.3299094229397274e-09,3.571452344498631e-10,1.5718271890988616e-10,8.811676091987402e-10,1.59143807442742e-09,9.948377203717255e-10,9.606070957854711e-10,0.1562171818486184,1.7986451142954783e-09,0.2501824035065997,1.1912625003769006e-09,7.372151699406439e-10,4.3634943457756973e-10,8.43862727225597e-10,2.3285043141630736e-10,8.821618606200443e-10,8.40071456516037e-10,6.481667706345398e-10,7.478090694060674e-10,4.1103183410245396e-10,5.494795447590791e-10,8.145129222456744e-10,1.181525897025447e-10,6.774252223581812e-10,7.740142687980348e-10,1.4539584513366793e-09,3.7195035109303196e-09,7.827708351442752e-10,3.312653854495703e-10,6.436556569741092e-09,2.581344847424842e-10,1.0765574363609095e-09,6.985395026140407e-10,3.0324321695560244e-10,9.693001379997343e-10,6.879016397565004e-10,3.9191848451970787e-10,5.612795171760633e-10,3.47083803421758e-10,2.2005300695806597e-11,3.0363935579810277e-09,1.9376454404093207e-10,2.5737499973074496e-10,5.778924851177731e-10,3.3024869373883815e-10,5.54007766793908e-10,8.610330231810534e-10,0.05280985921947184
7.395241089166182e-12,0.045365225293721397,1.0049635564082521e-10,1.3388960674236387e-11,9.037435697311226e-11,7.235807942595003e-12,6.369093529305097e-11,2.2297506363189663e-11,2.4627867091954188e-11,7.274661092968423e-11,3.944747072413092e-11,3.9690071774551217e-11,1.1486393832138791e-10,0.20808702708587712,8.202359928443163e-11,8.519589218655029e-07,7.181862848660332e-11,2.3332197122927907e-10,6.173427890947638e-09,1.2672734711440913e-09,7.436274131047462e-11,7.598471924985183e-11,8.140750827114196e-11,8.560028390562807e-10,4.854107854100188e-11,1.1140498488709534e-10,3.1934151711128776e-10,3.185232717310706e-11,2.6388226635645924e-10,3.6419771712368136e-11,1.1442922154527322e-10,1.9888560290861947e-10,7.231350111985064e-11,6.545353156217375e-11,4.991243545361572e-11,0.03436559825209595,4.139429765454273e-11,6.690130024957969e-12,1.9821187660622034e-11,0.23914883365645345,1.2475833999608404e-10,1.488185433574388e-11,1.0613973151752814e-10,4.763221659044941e-11,6.454266765967425e-11,4.44978390003367e-12,6.070849910481407e-11,6.855686597873919e-11,7.551892900450306e-11,5.3358130398592724e-11,2.662087764098567e-11,1.305769811213478e-11,4.622821542995607e-11,1.5569620471721959e-10,1.412300659800946e-10,1.0464785018328364e-10,2.4662700651662092e-11,6.86619044463891e-11,1.5466395354343583e-10,8.991424919683269e-11,1.7251204907588397e-10,2.8622842442113377e-11,6.733105342746393e-11,8.733253411296455e-11,2.7148348358819263e-11,0.07301616576730631,1.0723780521183067e-10,3.507406394341731e-11,9.498351092467712e-11,2.000951488701872e-11,1.1601344536080458e-10,1.6009931333882288e-11,9.39608719605825e-12,5.262197976794012e-11,3.3664227217256276e-10,4.0283430641044804e-11,9.356001778844813e-11,6.622033754200685e-10,1.4750483710004189e-09,0.34305807752362316,8.116787610885099e-11,2.913293650349866e-11,3.7395232613674665e-10,6.710670769351004e-11,5.176938841245966e-11,1.0474875823074919e-10,5.671355522113573e-11,2.3522442543978483e-11,4.026611599629095e-12,6.95194317322619e-11,3.234971901583121e-11,8.069937723223012e-11,1.2277138553446336e-10,7.002401808911009e-11,5.199882699929737e-10,9.497054624697993e-12,4.454285558569424e-11,2.794612808786418e-10,4.908541753571144e-10,0.00332490328660931,3.7892313888419664e-11,8.507546213215809e-11,4.444096014005587e-11,2.367983956965647e-10,4.900314000577702e-11,1.0452614894850843e-10,2.646915385105484e-11,3.732058460031995e-11,2.1637032728442675e-11,3.6718744229382505e-11,5.1150814721407584e-11,4.4434555496117264e-11,4.8348435844182665e-11,1.2027502331161238e-10,4.2027093876018414e-11,6.520275326984704e-11,9.810774273826321e-11,0.053633297733932966
1.613671221847015e-10,3.228116694266978e-08,2.350681503062071e-10,8.720544184484322e-12,4.9097256765246094e-11,2.331825931618871e-10,7.030744693651165e-11,1.2101978624983249e-10,2.2602849961081822e-10,5.279556511973239e-10,1.853678917524038e-10,7.244241303839833e-10,8.279805273953093e-11,4.961407617957847e-10,1.0170738333933182e-11,1.0547572646590489e-09,2.7516025844376924e-11,6.083551382317533e-10,2.4523575825740374e-10,3.45779912989748e-11,2.4911237190548642e-11,1.699468169513604e-11,3.1049666222149065e-10,6.995569750685484e-10,7.402647774067305e-12,1.1895072160969946e-10,8.655472592666977e-10,2.2934610370639186e-11,2.3669298627209976e-10,2.726780249607204e-10,5.133655135523229e-11,2.3861645681373817e-10,8.620552128614704e-11,2.9696386879379044e-10,2.8379119913843936e-10,8.914116503633823e-11,1.4206097368575016e-10,2.3522899296620285e-10,7.535900273977251e-10,0.09551311481008871,4.40826953758869e-11,2.0668886246790268e-11,3.0474674131794244e-11,1.5768331652960939e-10,8.585478903489015e-11,2.404034513019502e-10,1.0506138514381707e-10,9.622647654424605e-11,7.52371631964441e-12,1.091989207003812e-10,1.595212992420772e-11,1.3992018969808687e-10,1.9203766668128412e-10,9.703446994861683e-11,9.387243233635095e-11,9.235245757976784e-11,5.537636823437989e-11,9.091121487171431e-11,9.310003493013261e-11,9.73247423048262e-11,1.459263915896314e-10,1.04810492546339e-10,5.034959727792243e-11,3.076474021524053e-11,2.2186500959414696e-11,0.033796345488925454,4.938704869168024e-11,9.683152976262753e-10,2.1445555860976499e-10,4.441695082854774e-11,9.720414238829566e-11,5.699695300706415e-11,1.2971376115940368e-10,1.8110260347900986e-10,3.3132339396127334e-11,4.418826635213856e-11,2.5687224883436737e-11,0.2682940925248106,0.0816061632265271,0.41389853312879066,6.69863952209528e-11,5.468300225342157e-11,9.856990559100772e-11,5.2353733823506356e-12,6.724344128716792e-11,1.1813508657125653e-10,1.366938677216724e-12,5.7310642311342e-10,7.649514054954538e-11,5.571986944809569e-10,3.967409846837659e-10,4.855166268647218e-10,3.7593523360678245e-10,2.461793109811783e-10,6.677729042371043e-10,1.3187357012572958e-10,1.7162221402917747e-10,3.001526310196534e-10,6.644611503174164e-10,4.4836720739433067e-10,1.2559095421430903e-10,9.114510557007521e-12,7.652711583211587e-11,3.2734236366101035e-10,9.287913376172967e-11,9.409284539508439e-11,2.5628523011780975e-10,1.0062170094220311e-10,1.6617273754085304e-11,3.3031939845870027e-10,3.8989920682358536e-10,1.2912722035811228e-10,1.1617076950801667e-10,9.465543550106375e-11,3.357093084296165e-11,1.2829212592842779e-10,1.0693014004009837e-10,0.1068916966851226
1.9316603026901104e-10,1.817783945569684e-09,5.332917798569651e-10,4.147657412192865e-10,6.100940283113884e-10,4.571301363833022e-10,3.1386406571002217e-10,3.9617395678635374e-10,4.2112759355086054e-10,4.275613786619591e-10,1.9409962084579243e-10,1.4000029917865246e-09,1.31102863616532e-10,1.6457332732014156e-09,6.319873241697872e-10,7.069819861051633e-12,4.929110590440171e-10,1.2935717098896685e-09,2.122583823129362e-09,6.562711802588517e-10,4.53441117025484e-10,4.0614163938502805e-10,6.172535827755067e-10,1.406824060811518e-12,5.431915968593134e-11,5.576318694591287e-10,2.441855962466481e-09,5.104434669971413e-10,2.40310206302376e-10,3.457638766098637e-10,6.476483177583465e-10,2.103295768979592e-11,3.7343289656240386e-10,5.58189090254632e-10,4.505858385085331e-10,2.7786005107196344e-10,5.159750537525151e-10,2.4726277596397487e-10,0.024963654182811084,0.1879163331074942,1.9860493360867772e-10,5.614899460400617e-10,6.445114512784358e-10,6.556135235102299e-10,5.229789904408703e-10,4.2765596164756257e-10,4.331427406482072e-10,5.614527155971063e-10,4.844708104238742e-10,3.135949441375719e-10,5.216236203311244e-10,1.9954338726926413e-10,5.561139264052235e-10,6.836360068342255e-10,5.140402860597137e-10,7.801491159154824e-10,6.739450314481329e-10,5.974190992966363e-10,3.79736511395414e-10,7.970834562854545e-10,5.816216775394345e-10,2.659148629266764e-10,5.786222545788386e-10,3.6590960835805445e-10,6.801567714467426e-10,1.2459600561025991e-09,7.115705480912946e-10,6.393232695890804e-10,2.895217993640366e-09,6.658837248614826e-10,4.76137002243533e-10,3.352990724509288e-10,1.7834909725822599e-10,3.7234833821629425e-11,4.2896588952820276e-10,7.055153486233155e-10,6.755890596310704e-10,0.2642778188196383,0.03446129355099795,0.439635551848948,4.229115060213948e-09,6.266954920490496e-10,4.5334904550530455e-10,5.883753394644098e-10,1.3906607042857045e-10,5.761115092520771e-10,5.876388642562208e-10,2.991549574684996e-10,6.715595257662392e-10,1.6489577874821927e-10,2.2711048508280736e-10,1.9284982274916618e-10,8.45374074346757e-11,3.4427566423439424e-10,7.119936445884979e-10,1.1205337874325518e-10,1.3726708101735207e-10,6.04171764627972e-10,6.972029216254215e-10,9.668810458683426e-10,3.430561148500389e-11,7.302269980580212e-10,5.980653164416951e-10,5.351184904431733e-10,2.57828702658864e-10,4.2469045453940176e-10,7.508254206575058e-11,5.323632206457445e-10,5.402288117481434e-10,2.2759310083986517e-09,5.542264686212658e-10,1.3978691549645623e-10,3.821788250476563e-10,5.140014536615014e-10,3.9788077117717814e-10,3.85326578278561e-10,2.209367810980111e-11,0.048745282821545104
4.90807684130851e-10,7.985686594435361e-09,2.285558448459342e-06,1.912008457528482e-08,5.735170502004883e-10,5.131810526753397e-10,1.145723906491003e-09,7.668082886149924e-10,4.812787475674346e-10,5.162673126508961e-10,9.660307205494956e-10,0.025184962220195665,9.07639691626278e-10,0.08635531223869304,3.7645719043721945e-10,2.592469302758098e-09,2.548421316057954e-10,1.8405379547007602e-09,2.9660510333707527e-09,3.6446501296989623e-09,2.3166265312382799e-10,2.0373855188844578e-10,5.748342554040034e-10,3.914269641001115e-09,9.541556238954928e-10,4.680097502933439e-10,1.2187515245380112e-09,8.680921231950608e-10,2.0050311227332732e-09,1.344322616550233e-09,4.215338191823047e-10,3.982488328814588e-10,2.770884748747195e-10,7.130154610142129e-10,9.51223424590823e-10,2.298562744878925e-09,6.089896726210173e-10,1.2505596997368674e-09,0.15924805616347548,0.2384197943919928,1.4605767566331391e-09,7.048438070417254e-10,2.690581039043218e-10,3.889323283776252e-10,4.781255551157682e-10,3.255032310292256e-10,3.3250699017322874e-10,4.712472989805228e-10,3.516119961260379e-10,4.4255644652155433e-10,4.055187980523584e-10,6.360279810215363e-10,6.29884315712842e-10,1.4833583250582204e-11,6.648650788625474e-11,9.611643998835614e-11,4.941046025591305e-10,1.2736025889783651e-10,1.7828317633056244e-10,1.2467987354730413e-10,9.786404483738753e-12,1.5163995690035185e-09,6.81533580420378e-11,1.7474478048075624e-10,5.796435702993242e-10,3.527300194350679e-10,2.0053455450196986e-10,5.702010000625818e-10,0.0012586959621200269,4.68179698351321e-10,1.4228965942328651e-10,1.9112042439926576e-10,3.062979975485623e-09,1.3473639300767873e-08,1.0768284570501412e-09,3.3518770822157656e-10,2.1235065093859225e-10,0.0913731200297803,5.539194911091851e-09,0.27800105364571415,2.41077506893241e-10,3.180149840853887e-10,5.685756874587918e-10,2.3068744068557277e-10,0.12015654019610364,7.929516417350565e-10,2.4876872504549955e-10,6.232791982055964e-10,4.4021721317079095e-10,7.748396676672973e-10,4.357371826662283e-10,2.3852114149610036e-10,8.550706223677432e-10,4.328196277801022e-10,1.2626381246654477e-09,6.762765494000104e-10,1.356533805835895e-09,4.072636076418966e-10,1.2416328102108116e-09,2.070645666215628e-09,7.60888555376772e-10,7.033765089241314e-10,1.6958414088659588e-09,4.806494321493063e-10,1.473293825775912e-09,3.568741816988841e-10,5.240932666610397e-09,8.240672210838026e-10,4.798360362737602e-10,7.608059641011432e-10,8.725659025396708e-10,7.73868281044421e-10,7.526632961919998e-10,1.3586094179455177e-09,6.903867264825039e-10,6.590034157854905e-10,2.619815805845422e-10,4.841593512696104e-08
2.1290068333135485e-10,0.030095638669524093,2.68009684836258e-06,1.2799999354412588e-09,2.2983971408434754e-10,5.017215266346441e-10,2.135018434122636e-10,2.4941901509587e-10,4.2364857074385247e-10,2.961468061449118e-10,3.492776821373007e-10,1.0162485391955519e-08,2.825797316002991e-10,0.04251864741154485,4.334059052545347e-10,0.07918518203592617,2.2008479128924654e-10,0.00037971223817303076,0.015764961352847735,2.4853799743078445e-10,1.9574417545928467e-10,1.6038726712015153e-10,1.9717191181962763e-10,0.017081840666077056,1.8910711816666853e-10,1.8008159000739757e-10,9.539543070864418e-10,4.542001781830066e-10,0.006025596335547492,2.6698608741867927e-10,5.530032005597864e-10,1.071523665523102e-08,2.3035505022118395e-10,2.1748082192074917e-10,2.407989925845213e-10,1.8083692593382262e-09,7.946019483436054e-10,4.557114895300902e-09,0.11592816651876171,0.17829223941285244,3.2873882759451003e-10,2.2701823985320282e-10,1.326870317082246e-10,2.613834575778966e-10,1.4037973172183494e-10,1.7079299110753127e-10,1.1417223038777165e-10,1.3912847556227943e-10,1.74051360909783e-10,4.146717773057089e-10,4.1142822217864254e-10,5.748778033092784e-10,5.809735064656894e-10,7.161156409661234e-11,4.134479683009819e-11,7.278852720167945e-11,2.3312305908921707e-10,4.973675653259289e-11,1.5782727176538207e-10,7.122534535848703e-11,2.6187765502971955e-11,2.9221316733291754e-10,6.9549832136742e-11,1.4754921800104524e-10,2.6006166017405936e-10,0.0028813502235860416,2.4789681297458067e-10,3.387771259829556e-10,8.401169731821689e-10,4.103580022207667e-10,2.643815621165041e-10,2.463352764387708e-10,3.2555698839558714e-10,4.6008980904569227e-10,7.728532546233719e-10,3.357882068833593e-10,1.214079902185145e-10,0.10731502072536535,0.00034498281845022136,0.3023217783401617,7.656231880864842e-11,2.0512761204675673e-10,4.4943130524171504e-10,2.3441743442850195e-10,3.344520596997619e-10,2.804347589957097e-10,2.664640269341469e-10,1.3481660774753693e-09,5.281260536074951e-10,2.6636753307192596e-10,2.4416097414810763e-09,2.1933137020884546e-10,6.368178250884993e-10,4.716842385863621e-10,1.9694799047363114e-09,4.6305920431243737e-10,6.011448927662185e-10,0.0012077878144107984,1.2872578614126724e-09,0.009232371502417838,1.1018336440073493e-09,2.6790303725944297e-10,6.060494481699875e-09,0.005282137064413537,4.5275013166377606e-10,2.6435416828213864e-10,5.361688693070387e-10,0.02101560663321953,1.5722829283481506e-10,3.8592159124197684e-10,4.924714077067455e-10,1.5819618309908588e-09,1.1918049774013764e-07,2.8439934922913784e-10,1.988096865838777e-10,5.723676101255636e-10,1.662727969054044e-10,0.06512411001127535
6.230699541624235e-10,1.8968752410684994e-07,1.2830244341216443e-08,3.9460833609486746e-09,1.0017501605554858e-09,3.76984861136233e-09,5.876121492428282e-10,2.395998436237226e-09,3.7788639923155425e-09,8.024983164502146e-10,2.8380763222730923e-09,3.748893238270616e-09,3.221845295159469e-09,0.06888617109533235,1.781179323898516e-09,9.038759249443034e-08,5.841692038772356e-10,1.284210751799423e-08,1.600256792418575e-08,3.5429100861296624e-09,4.412434394004127e-10,4.138496122981092e-10,3.513998999935344e-09,1.1971120982780636e-08,3.4952378164114214e-10,2.558180076089806e-10,2.3868202636159164e-09,3.4874968698353593e-09,1.3136408938367487e-09,4.206060408777308e-09,3.427654411143016e-10,5.869594781921545e-09,1.415912756352674e-09,3.968661552939108e-09,4.31199705277297e-09,3.89277006741213e-09,6.749801226850376e-10,1.430067219164745e-09,4.742233069477849e-10,0.2780196293072176,2.0715216895767906e-09,8.270355519548963e-10,7.744607337921811e-10,3.782355024932755e-09,3.1292748528137688e-09,1.2502115574158788e-09,1.8482107681851119e-09,3.1683191981163102e-09,2.464978735914372e-09,2.977321958206767e-09,1.9850334070402955e-09,4.554153604283367e-09,4.573299268042498e-09,2.9344181421831716e-10,3.1193078949702495e-10,6.527344512027991e-10,1.8050898395174395e-09,7.213834777652708e-10,1.9245864531354918e-09,8.189458474667806e-10,7.54780078203506e-11,4.729458312096189e-09,2.46068469141711e-10,6.592478873637459e-10,1.7778805703205818e-09,0.33429263588592434,5.651408615683071e-10,4.300995956846509e-09,1.2771997186614812e-08,2.0525928673687228e-09,1.5547232148636723e-10,4.69317268295525e-09,5.922795304215087e-09,7.766272933123881e-09,2.799607455210188e-09,8.76127335133669e-10,1.0212923637766396e-09,3.2961282662739453e-09,0.0026393067302998142,0.30574367482756243,3.908948193572692e-09,1.9909762640271036e-09,1.3292796069083685e-09,6.41437248147703e-10,1.7107077193174453e-09,4.2500771527620514e-10,5.250292423166397e-10,7.279896737725741e-09,6.613033732248536e-10,7.348295406325861e-10,4.72982599149244e-09,1.4877502070545547e-09,4.178261180205684e-09,1.4558641451523013e-09,9.448909981785243e-09,2.1885193216711564e-09,3.819839157045201e-09,7.856908925671018e-10,7.684000834101791e-09,1.0265308341243087e-08,9.558020669001951e-10,3.1511554610018444e-10,2.087562745974958e-09,1.1938929236018887e-08,4.108386921565925e-11,6.9747940900562e-10,2.2475535117499542e-09,1.045471896942754e-09,1.6200855573081988e-10,1.283396107396591e-09,2.2372164519715593e-08,1.3380809638786345e-09,1.3716722449833766e-09,9.108027906388036e-10,5.04315555720772e-10,5.868092795288184e-09,6.638969130732331e-10,0.010417964361450892
7.475675823701424e-11,1.9098239637941296e-09,2.212332296551365e-10,2.49865352155681e-10,1.9783415557772585e-10,1.8514202632981466e-10,1.4787788101950385e-10,6.521892294852493e-11,9.168992170920972e-11,3.7347906259010967e-11,3.737590870581428e-11,2.487132315208465e-10,1.356571881021082e-10,1.0292997039922407e-09,3.186441940665668e-11,3.2377323879841606e-10,5.1594807520990677e-11,3.060636028394464e-10,7.684379560722261e-11,1.3344850317983683e-10,4.897900408617579e-11,6.706846836935009e-11,7.997842225439377e-11,6.541249297741465e-10,2.0888193460960993e-10,1.3487756409853152e-10,1.246413891908333e-09,1.2356392477227795e-10,3.760674821898233e-11,6.259580774811946e-11,2.5461009126788605e-10,7.365259788308748e-11,3.244852060589342e-11,6.411848314264933e-11,5.256867101074235e-11,1.8274246392917486e-10,1.546596563124351e-10,3.9438889111425694e-11,4.833154785823358e-11,0.07565451068747375,9.725388196680707e-11,2.3685717448537917e-10,2.3688048597780245e-10,9.58692198871634e-11,1.2092505462213894e-10,1.551429623492968e-11,1.8258157328166438e-10,1.3163973122109714e-10,1.3715006016117505e-10,1.256768094660112e-10,2.1107592018605154e-10,1.007439528499334e-10,8.221270400074448e-11,3.006578908513948e-10,2.6477107707109987e-10,2.5659887721142707e-10,1.539663227686568e-10,4.88735730165216e-10,2.785950444546197e-10,2.5960138850566514e-10,4.1519250583245713e-10,5.260840770149642e-11,3.013606311760183e-11,1.8273654431560707e-10,1.780624052760532e-10,0.16550248697356415,1.5217016935580858e-10,1.2910717467905882e-10,5.461516820437561e-10,1.450080412777601e-10,2.6737780517386804e-10,8.800567948721956e-13,1.0167390211533143e-11,9.807322111807872e-11,2.2680145738995325e-10,1.8442094087068806e-10,2.5938553120214635e-10,0.1980953089660689,8.096317046343285e-09,0.44824496790774004,1.0599186699334443e-10,2.1356795704878463e-10,8.799131590217349e-11,2.230624985148837e-10,8.939974404939335e-11,1.5724515882711737e-10,2.1620657901468366e-10,2.0242001203567994e-10,1.2024655734897853e-10,1.1725515490334508e-10,5.391760737706355e-10,5.66040372079092e-10,1.750678483304623e-10,2.561219620636823e-11,5.578745779248165e-10,6.127490428819169e-11,3.99488761303943e-13,3.9526145270616603e-10,5.397321274141558e-10,2.3197556081990965e-10,1.0614933832082003e-10,2.407891928246187e-10,8.57271808616186e-11,6.29520536414182e-10,1.1174208896878266e-10,1.2707232994890107e-10,7.843179931267934e-12,1.4920316021880458e-10,2.2623384013699189e-10,5.67281419586908e-10,1.0661681214672264e-10,8.853708053831307e-11,1.1174103967823282e-10,1.2883895190129332e-10,1.9982175375596236e-10,1.6710161372272763e-11,1.392308608875274e-10,0.11250269392230307
1.888444128418732e-10,0.017642758543149506,0.010457532524753016,2.377196009434318e-10,1.927718723838117e-10,1.7884568254236871e-10,2.3392228657527847e-10,1.2784154586082213e-10,1.304921646399913e-10,1.880365979420665e-10,2.554779866668075e-10,1.5237650064962473e-10,2.0818902441225864e-10,0.058516829358027954,1.572875355280395e-10,2.2215201164425407e-09,2.7395903329628023e-10,1.2123766388732883e-10,0.012859061299354175,1.9410013641901864e-10,2.8967969839973317e-10,2.1584187370947011e-10,2.017642411609251e-10,0.04878809263173303,0.010024325963556012,2.9973732225826433e-10,2.202606358897495e-10,1.3678308248734419e-10,6.844220772271383e-11,3.0315163928370563e-10,2.8070090166068533e-10,1.3216860394517886e-11,1.8899528544374986e-10,2.3228935894323742e-10,2.946249878981211e-10,2.1527753582683065e-10,1.9611302211670958e-10,1.2752940023281474e-11,0.12886950878751544,0.24990880865679588,1.3689773289188337e-10,1.902907436065923e-10,2.9433278622780233e-10,1.9709364984410496e-10,2.2978882844698169e-10,3.086650935545554e-11,4.4762693925211706e-11,2.178771310436186e-10,2.1800747473736532e-10,2.1232231755634708e-10,1.9482616440781296e-10,4.0012171182259456e-11,2.358255636190066e-10,1.911402029489716e-10,3.126292612819479e-10,2.115625142820373e-10,3.055694802419299e-10,1.174209832907852e-10,5.643661114295987e-11,2.0022668015146348e-10,2.0194427880701905e-10,1.599133315763472e-11,8.001427991981321e-11,2.1669478029643844e-10,1.7801968242418184e-10,1.1707611056803862e-10,2.7852203964312164e-10,4.2403124664067986e-11,0.032991915062233354,1.8716509187813998e-10,1.8626488738820503e-10,0.03815116250210359,2.847643065460918e-10,0.00180159768272634,2.2595410331970508e-10,2.831926291205112e-10,1.8082087017604402e-10,0.054369002753876045,1.956920578060275e-09,0.24370998335802838,3.178658545968082e-10,2.6164585184128863e-10,1.8897493093192216e-10,1.9310904271622118e-10,3.5026604742712533e-06,1.2757891734775795e-10,1.9483313305238753e-10,2.8062719192664786e-12,2.1685496536775697e-10,1.992061630671147e-10,1.163105679304541e-10,2.0862199593820711e-10,1.8346686863556064e-11,1.9544823089651772e-10,1.0628836859195088e-10,4.0756845041755416e-11,2.6347237933598043e-10,2.1814000259104254e-10,4.520907319367757e-10,0.005980552395019272,2.4422215373956232e-11,2.7494463485242726e-10,2.231894793291899e-10,2.051573771760475e-10,1.9544691858669315e-10,2.048091015697779e-10,1.939629899345787e-11,2.0916775167988214e-10,2.083515463569319e-10,5.181053375951696e-10,0.03342397722884062,3.142646297370886e-11,1.6575515278335286e-10,2.1519375661459094e-10,1.844021613878528e-10,1.2834049465767609e-10,1.9991103806833745e-10,0.05250136595555107
3.621631445643091e-09,2.981137353552803e-07,3.2680825857466736e-09,2.642067438392765e-09,3.1345169126864156e-09,4.245312442814081e-09,3.1119317074517e-09,2.8816852483806276e-09,4.533163098482633e-09,4.0457593158572654e-09,3.9696250599253995e-09,2.6191684834303795e-08,3.2892999434328226e-09,1.1529619103281338e-08,3.84242133244383e-09,0.13079308375008114,3.3998552533098193e-09,5.128512511238482e-09,5.6299918635742e-09,2.6137452948167375e-09,3.2280694692015895e-09,2.855541591256601e-09,5.324718692023464e-09,0.11774798359799139,2.9078301309663097e-09,2.0591929511476456e-09,4.1995529030523735e-09,3.1053761943909577e-09,4.471426635980548e-09,7.266453157851016e-09,2.1503331704836213e-09,4.2456933792505535e-09,3.2215822011949677e-09,5.960705892321912e-09,6.864292899460553e-09,3.5368068606151316e-09,2.4525164488016773e-09,2.721502632552232e-09,3.0936901264153564e-09,0.11178653717665382,2.8916413661614264e-09,3.7691733620126034e-09,2.189599683864221e-09,3.874456580118565e-09,2.410235904133627e-09,2.961726975018377e-09,2.4752294910590496e-09,2.355814876148422e-09,2.9756756699989265e-09,4.2476722498461775e-09,2.4474189553163294e-09,1.1424422073876122e-08,5.2111123004905195e-09,1.6782827652150824e-09,1.0377075350824778e-09,1.6318151988724602e-09,3.726056260611967e-09,1.7954306330816328e-09,2.1658182141220006e-09,1.6146225112109961e-09,1.5129051803683275e-09,3.896715851361198e-09,2.000107859829136e-09,2.186062925318851e-09,2.86624444930482e-09,3.096109431068449e-09,1.5245320727138404e-09,4.204722516012886e-09,5.4156009910208756e-09,4.791556029354307e-09,2.065985519356574e-09,3.280776957195449e-09,4.457624188270362e-09,5.020651025371074e-09,4.325206227014207e-09,4.373571963572358e-09,2.6730261592213394e-09,0.013437323133654894,6.594998033738758e-09,0.6262339601351068,1.7398720456286403e-09,2.24153292063955e-09,3.8438638434579964e-09,2.26626879434531e-09,2.429383022402272e-09,2.4518921707103495e-09,2.273772223594327e-09,4.054177813975986e-09,4.538006140845225e-09,3.902373186651429e-09,5.001659088492977e-09,2.6167886177378116e-09,4.3443621305017105e-09,3.088702711363399e-09,4.914515850400352e-09,9.078677543356762e-09,8.573186198482347e-09,3.867051690114587e-09,4.502114400736861e-09,5.8645383442046775e-09,4.243514343617487e-09,2.616954799753898e-09,3.3633480822655345e-09,6.29065564215721e-09,3.582118273158721e-09,2.844146750962498e-09,4.025700555854332e-09,4.945058932098787e-09,2.256066375225274e-09,3.707659483292024e-09,5.0831975931005635e-09,4.238132700615214e-09,4.357407248006383e-09,3.7132975106273696e-09,2.775979662090385e-09,5.537468351496908e-09,1.3816135117422643e-09,3.736232170709531e-07
