Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[-1.07789859]
0,0,0,0,0,[-0.68685901]
0,0,0,0,0,[-0.75398606]
0,0,0,0,0,[-0.73783086]
0,0,0,0,0,[-0.87935859]
0,0,0,0,0,[-0.99179911]
0,0,0,0,0,[-0.97500766]
0,0,0,0,0,[-1.21063335]
0,0,0,0,0,[-1.22265202]
0,0,0,0,0,[-0.72947038]
0,0,0,0,0,[0.01727049]
0,0,0,0,0,[-0.49407306]
0,0,0,0,0,[0.00590931]
0,0,0,0,0,[-0.00025779]
0,0,0,0,0,[-0.46816046]
0,0,0,0,0,[-0.16295412]
0,0,0,0,0,[-0.47687516]
0,0,0,0,0,[-0.19913031]
0,0,0,0,0,[-0.2099613]
0,0,0,0,0,[-0.13395144]
0,0,0,0,0,[0.32587901]
0,0,0,0,0,[0.19745252]
0,0,0,0,0,[0.22006307]
0,0,0,0,0,[0.60522101]
0,0,0,0,0,[0.41629636]
0,0,0,0,0,[0.63076938]
0,0,0,0,0,[0.27387211]
0,0,0,0,0,[-0.34112461]
0,0,0,0,0,[0.23923798]
0,0,0,0,0,[-0.27953552]
0,0,0,0,0,[1.08276967]
0,0,0,0,0,[1.17860285]
0,0,0,0,0,[0.45308449]
0,0,0,0,0,[0.84362909]
0,0,0,0,0,[1.1147811]
0,0,0,0,0,[0.70922104]
0,0,0,0,0,[1.08182392]
0,0,0,0,0,[0.72661121]
0,0,0,0,0,[0.80139542]
0,0,0,0,0,[1.01979453]
