Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[0.7554524]
0,0,0,0,0,[0.83669471]
0,0,0,0,0,[0.65714132]
0,0,0,0,0,[0.60062167]
0,0,0,0,0,[0.71636424]
0,0,0,0,0,[0.18635668]
0,0,0,0,0,[0.94927336]
0,0,0,0,0,[0.54326087]
0,0,0,0,0,[0.70430413]
0,0,0,0,0,[0.93881333]
0,0,0,0,0,[0.71006779]
0,0,0,0,0,[1.17040363]
0,0,0,0,0,[1.56900896]
0,0,0,0,0,[1.26829079]
0,0,0,0,0,[0.9914477]
0,0,0,0,0,[0.54062309]
0,0,0,0,0,[0.48417578]
0,0,0,0,0,[0.33910796]
0,0,0,0,0,[0.72622413]
0,0,0,0,0,[0.49551843]
0,0,0,0,0,[1.20488567]
0,0,0,0,0,[1.4495225]
0,0,0,0,0,[1.26762784]
0,0,0,0,0,[1.31205892]
0,0,0,0,0,[1.29856114]
0,0,0,0,0,[0.73281351]
0,0,0,0,0,[0.47888165]
0,0,0,0,0,[0.36299847]
0,0,0,0,0,[0.72952419]
0,0,0,0,0,[0.300824]
0,0,0,0,0,[1.65543158]
0,0,0,0,0,[1.05182967]
0,0,0,0,0,[1.36833289]
0,0,0,0,0,[1.52300799]
0,0,0,0,0,[1.57728817]
0,0,0,0,0,[0.48854085]
0,0,0,0,0,[0.71261341]
0,0,0,0,0,[0.59168378]
0,0,0,0,0,[0.53097214]
0,0,0,0,0,[0.71650222]
