Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[0.49703278]
0,0,0,0,0,[0.50367701]
0,0,0,0,0,[0.49490118]
0,0,0,0,0,[0.45648593]
0,0,0,0,0,[0.49149895]
0,0,0,0,0,[0.50635081]
0,0,0,0,0,[0.52115552]
0,0,0,0,0,[0.50303443]
0,0,0,0,0,[0.50474703]
0,0,0,0,0,[0.47243682]
0,0,0,0,0,[0.5387105]
0,0,0,0,0,[0.50447577]
0,0,0,0,0,[0.50316621]
0,0,0,0,0,[0.50473032]
0,0,0,0,0,[0.51530794]
0,0,0,0,0,[0.46044019]
0,0,0,0,0,[0.52399834]
0,0,0,0,0,[0.53032663]
0,0,0,0,0,[0.53074988]
0,0,0,0,0,[0.5036506]
0,0,0,0,0,[0.4474324]
0,0,0,0,0,[0.49835362]
0,0,0,0,0,[0.50813459]
0,0,0,0,0,[0.50839522]
0,0,0,0,0,[0.47585595]
0,0,0,0,0,[0.49850507]
0,0,0,0,0,[0.52623977]
0,0,0,0,0,[0.52302068]
0,0,0,0,0,[0.51921388]
0,0,0,0,0,[0.52974682]
0,0,0,0,0,[0.50132146]
0,0,0,0,0,[0.49989459]
0,0,0,0,0,[0.50791293]
0,0,0,0,0,[0.50161084]
0,0,0,0,0,[0.47412629]
0,0,0,0,0,[0.51497243]
0,0,0,0,0,[0.51858874]
0,0,0,0,0,[0.55593317]
0,0,0,0,0,[0.51180445]
0,0,0,0,0,[0.50254807]
