Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[1.3382162]
0,0,0,0,0,[1.33178898]
0,0,0,0,0,[1.32273587]
0,0,0,0,0,[1.30038177]
0,0,0,0,0,[1.32847863]
0,0,0,0,0,[1.17034944]
0,0,0,0,0,[1.1974267]
0,0,0,0,0,[1.20737247]
0,0,0,0,0,[1.21665989]
0,0,0,0,0,[1.25542542]
0,0,0,0,0,[1.31553973]
0,0,0,0,0,[1.35360659]
0,0,0,0,0,[1.38225545]
0,0,0,0,0,[1.32457119]
0,0,0,0,0,[1.31862267]
0,0,0,0,0,[1.21853213]
0,0,0,0,0,[1.21798183]
0,0,0,0,0,[1.19758539]
0,0,0,0,0,[1.21353671]
0,0,0,0,0,[1.22517359]
0,0,0,0,0,[1.39121061]
0,0,0,0,0,[1.3711844]
0,0,0,0,0,[1.36805761]
0,0,0,0,0,[1.39107711]
0,0,0,0,0,[1.38016393]
0,0,0,0,0,[1.27668935]
0,0,0,0,0,[1.23746632]
0,0,0,0,0,[1.20331775]
0,0,0,0,0,[1.19702152]
0,0,0,0,0,[1.15329309]
0,0,0,0,0,[1.37143386]
0,0,0,0,0,[1.37878964]
0,0,0,0,0,[1.3409246]
0,0,0,0,0,[1.3638479]
0,0,0,0,0,[1.42924009]
0,0,0,0,0,[1.21048805]
0,0,0,0,0,[1.26356378]
0,0,0,0,0,[1.23533501]
0,0,0,0,0,[1.27724255]
0,0,0,0,0,[1.30864205]
