Green_BBCH25,Red_BBCH25,RedEdge_BBCH25,NIR_BBCH25,DVI_BBCH25,NDVI_BBCH25,RVI_BBCH25,mSR_BBCH25,TNDVI_BBCH25,RDVI_BBCH25,SAVI_BBCH25,OSAVI_BBCH25,MSAVI2_BBCH25,gDVI_BBCH25,gNDVI_BBCH25,gRDVI_BBCH25,mSR_G_BBCH25,GSAVI_BBCH25,MGSAVI_BBCH25,NGI_BBCH25,GWDRVI_BBCH25,CI_G_BBCH25,CI_RE_BBCH25,TCARI_BBCH25,MCARI1_BBCH25,MCARI2_BBCH25,MTCARI_BBCH25,TCARIOSAVI_BBCH25,REDVI_BBCH25,NDRE_BBCH25,RERDVI_BBCH25,NNIR_BBCH25,REGNDVI_BBCH25,REWDRVI_BBCH25,MSR_RE_BBCH25,MEVI_BBCH25,RESAVI_BBCH25,MRESAVI_BBCH25,MRETVI_BBCH25,Whole_set
0.647,1.0,0.187,0.0,0.0,0.0,0.0,0.0,0.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138,0.158,0.0,0.315,0.22,0.677,0.111,0.004,0.0,0.0,0.0,0.0,0.019,0.071,0.0,0.0,0.0,0.564,0.0
0.719,1.0,0.003,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.057,0.001,0.002,0.447,0.341,0.179,0.0,0.0,0.0,0.0,0.0,0.008,0.032,0.0,0.0,0.0,0.724,0.0
0.738,1.0,0.009,0.0,0.0,0.0,0.0,0.0,0.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.096,0.0,0.0,0.0,0.0,0.0,0.163,0.402,0.011,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.4,0.0
0.76,0.927,0.08,0.332,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.336,0.0,0.0,0.016,0.0,0.134,0.0,1.0,0.002,0.012,0.007,0.0,0.0,0.0,0.007,0.042,0.003,0.0,0.0,0.311,0.0
