Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[-1.25800214]
0,0,0,0,0,[-1.12978222]
0,0,0,0,0,[-1.10724748]
0,0,0,0,0,[-1.19178267]
0,0,0,0,0,[-1.23642786]
0,0,0,0,0,[-1.26514362]
0,0,0,0,0,[-1.273429]
0,0,0,0,0,[-1.0529082]
0,0,0,0,0,[-1.35116107]
0,0,0,0,0,[-1.27209897]
0,0,0,0,0,[-0.07407419]
0,0,0,0,0,[-0.35061402]
0,0,0,0,0,[0.05292832]
0,0,0,0,0,[-0.22274463]
0,0,0,0,0,[-0.22662961]
0,0,0,0,0,[-0.09317834]
0,0,0,0,0,[-0.35941728]
0,0,0,0,0,[-0.17349113]
0,0,0,0,0,[-0.13499829]
0,0,0,0,0,[-0.06939823]
0,0,0,0,0,[0.2504495]
0,0,0,0,0,[0.44259464]
0,0,0,0,0,[-0.31500966]
0,0,0,0,0,[0.46443845]
0,0,0,0,0,[0.22892641]
0,0,0,0,0,[0.44801221]
0,0,0,0,0,[0.0100008]
0,0,0,0,0,[-0.88693]
0,0,0,0,0,[0.07200158]
0,0,0,0,0,[-0.63216137]
0,0,0,0,0,[0.25811224]
0,0,0,0,0,[0.59849623]
0,0,0,0,0,[0.15388985]
0,0,0,0,0,[0.46284135]
0,0,0,0,0,[0.29042633]
0,0,0,0,0,[0.07121627]
0,0,0,0,0,[0.59807758]
0,0,0,0,0,[0.62056711]
0,0,0,0,0,[0.34246731]
0,0,0,0,0,[0.41239545]
