Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[-1.0129043]
0,0,0,0,0,[-0.88830067]
0,0,0,0,0,[-0.78505204]
0,0,0,0,0,[-0.92354115]
0,0,0,0,0,[-0.96462747]
0,0,0,0,0,[-1.02698811]
0,0,0,0,0,[-1.2008156]
0,0,0,0,0,[-1.22536426]
0,0,0,0,0,[-1.15588784]
0,0,0,0,0,[-1.01120223]
0,0,0,0,0,[-0.12336831]
0,0,0,0,0,[-0.5015996]
0,0,0,0,0,[0.00904999]
0,0,0,0,0,[-0.19203731]
0,0,0,0,0,[-0.24085615]
0,0,0,0,0,[-0.25505405]
0,0,0,0,0,[-0.59652702]
0,0,0,0,0,[-0.33274748]
0,0,0,0,0,[-0.27994024]
0,0,0,0,0,[-0.10743205]
0,0,0,0,0,[0.09464029]
0,0,0,0,0,[0.39477913]
0,0,0,0,0,[0.2391511]
0,0,0,0,0,[0.54443346]
0,0,0,0,0,[0.29748176]
0,0,0,0,0,[0.21352698]
0,0,0,0,0,[0.08177291]
0,0,0,0,0,[-0.69897722]
0,0,0,0,0,[-0.19735814]
0,0,0,0,0,[-0.43882226]
0,0,0,0,0,[0.55169649]
0,0,0,0,0,[0.87612887]
0,0,0,0,0,[0.28563647]
0,0,0,0,0,[0.54213415]
0,0,0,0,0,[0.71082835]
0,0,0,0,0,[0.35105901]
0,0,0,0,0,[0.9669816]
0,0,0,0,0,[0.35510439]
0,0,0,0,0,[0.27511833]
0,0,0,0,0,[0.47457049]
