Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[-0.78858588]
0,0,0,0,0,[-0.34195793]
0,0,0,0,0,[-0.68614668]
0,0,0,0,0,[-0.42220536]
0,0,0,0,0,[-0.70220703]
0,0,0,0,0,[-0.88717855]
0,0,0,0,0,[0.01963793]
0,0,0,0,0,[-0.73994904]
0,0,0,0,0,[-0.67555615]
0,0,0,0,0,[-0.52750815]
0,0,0,0,0,[-0.28064884]
0,0,0,0,0,[0.25284463]
0,0,0,0,0,[0.17985227]
0,0,0,0,0,[-0.27632664]
0,0,0,0,0,[-0.37357228]
0,0,0,0,0,[-0.53851411]
0,0,0,0,0,[0.11948292]
0,0,0,0,0,[-0.092222]
0,0,0,0,0,[-0.02648692]
0,0,0,0,0,[-0.22562735]
0,0,0,0,0,[-0.31307535]
0,0,0,0,0,[-0.20130747]
0,0,0,0,0,[0.35388752]
0,0,0,0,0,[-0.120046]
0,0,0,0,0,[0.51297763]
0,0,0,0,0,[0.32442782]
0,0,0,0,0,[-0.21029558]
0,0,0,0,0,[0.41273206]
0,0,0,0,0,[0.25608176]
0,0,0,0,0,[-0.15895731]
0,0,0,0,0,[0.12387038]
0,0,0,0,0,[0.33547705]
0,0,0,0,0,[0.1227513]
0,0,0,0,0,[-0.50341753]
0,0,0,0,0,[0.10820495]
0,0,0,0,0,[-0.12808644]
0,0,0,0,0,[0.32583694]
0,0,0,0,0,[-0.07201887]
0,0,0,0,0,[0.2340106]
0,0,0,0,0,[0.26757338]
