Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[-0.05710619]
0,0,0,0,0,[-0.16086284]
0,0,0,0,0,[-0.01619357]
0,0,0,0,0,[-0.23689865]
0,0,0,0,0,[-0.23755011]
0,0,0,0,0,[-0.13128474]
0,0,0,0,0,[0.30180051]
0,0,0,0,0,[0.12203259]
0,0,0,0,0,[0.30449783]
0,0,0,0,0,[0.0861032]
0,0,0,0,0,[0.14520937]
0,0,0,0,0,[0.16219125]
0,0,0,0,0,[0.00903982]
0,0,0,0,0,[0.04506702]
0,0,0,0,0,[-0.19290079]
0,0,0,0,0,[0.50983737]
0,0,0,0,0,[1.00563536]
0,0,0,0,0,[0.85717049]
0,0,0,0,0,[0.92219863]
0,0,0,0,0,[0.31701456]
0,0,0,0,0,[-0.01044685]
0,0,0,0,0,[-0.05292228]
0,0,0,0,0,[0.22097244]
0,0,0,0,0,[-0.09140766]
0,0,0,0,0,[0.36121863]
0,0,0,0,0,[0.46835573]
0,0,0,0,0,[0.84918328]
0,0,0,0,0,[0.90883141]
0,0,0,0,0,[0.80816994]
0,0,0,0,0,[0.60549032]
0,0,0,0,0,[0.28908462]
0,0,0,0,0,[0.15795932]
0,0,0,0,0,[0.29367371]
0,0,0,0,0,[-0.209093]
0,0,0,0,0,[0.25178639]
0,0,0,0,0,[0.24059231]
0,0,0,0,0,[0.52490525]
0,0,0,0,0,[0.70585984]
0,0,0,0,0,[0.53479816]
0,0,0,0,0,[0.6131205]
