Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[-0.24024355]
0,0,0,0,0,[-0.40025126]
0,0,0,0,0,[-0.32411121]
0,0,0,0,0,[-0.29555851]
0,0,0,0,0,[-0.36339542]
0,0,0,0,0,[0.49754829]
0,0,0,0,0,[0.28278313]
0,0,0,0,0,[0.22265265]
0,0,0,0,0,[0.14307253]
0,0,0,0,0,[-0.19978239]
0,0,0,0,0,[-0.28870359]
0,0,0,0,0,[-0.30243158]
0,0,0,0,0,[-0.26094894]
0,0,0,0,0,[-0.30025699]
0,0,0,0,0,[-0.28599959]
0,0,0,0,0,[0.46885187]
0,0,0,0,0,[0.80876173]
0,0,0,0,0,[0.65215621]
0,0,0,0,0,[0.4113507]
0,0,0,0,0,[0.92979967]
0,0,0,0,0,[-0.35360545]
0,0,0,0,0,[-0.2683096]
0,0,0,0,0,[-0.25467983]
0,0,0,0,0,[-0.19753314]
0,0,0,0,0,[-0.233036]
0,0,0,0,0,[1.01302364]
0,0,0,0,0,[0.88348861]
0,0,0,0,0,[0.67019064]
0,0,0,0,0,[0.53098283]
0,0,0,0,0,[0.82925521]
0,0,0,0,0,[-0.14913734]
0,0,0,0,0,[0.12272741]
0,0,0,0,0,[-0.12531851]
0,0,0,0,0,[-0.26927434]
0,0,0,0,0,[-0.27965566]
0,0,0,0,0,[0.85174585]
0,0,0,0,0,[1.23573716]
0,0,0,0,0,[0.76191338]
0,0,0,0,0,[1.16209281]
0,0,0,0,0,[1.18471497]
