C,Epsilon,Omega,Kernel_alignment
0.0001,1000.0,100.0,0.8608785514207221
0.001,1000.0,100.0,0.854621834594587
0.1,1000.0,1000.0,0.8475111414376976
0.0001,1000.0,1000.0,0.8499239989502416
0.0001,1000.0,100.0,0.8475932629959868
0.0001,10000.0,100.0,0.860929263664523
0.0001,1000.0,1000.0,0.8561441200575053
0.0001,1000.0,0.1,0.8580392409875626
0.0001,10000.0,1000.0,0.861881158334688
0.0001,1000.0,10.0,0.8544298478379723
