C,Epsilon,Omega,Kernel_alignment
0.01,10.0,1000.0,0.3938108674436194
0.1,10.0,1000.0,0.3932853546421932
0.0001,10.0,1000.0,0.40627696461867424
0.0001,10.0,1000.0,0.397727227257115
0.1,10.0,100.0,0.4483888790863488
0.1,1.0,1000.0,0.38015929779445484
0.0001,10.0,1000.0,0.4079123870571055
0.1,10.0,100.0,0.44449645788469
0.01,1.0,100.0,0.4415014072198111
0.0001,1.0,0.1,0.4506859306552874
