C,Epsilon,Omega,Kernel_alignment
0.0001,10.0,100.0,0.33934204502999965
0.0001,10.0,100.0,0.3329050172670695
0.0001,10.0,100.0,0.35086015983128105
0.0001,10.0,10.0,0.346776609136474
0.0001,10.0,100.0,0.3346055090046424
0.0001,10.0,10.0,0.3184630476818527
0.0001,10.0,10.0,0.3180861298621093
0.0001,10.0,100.0,0.3229598671524591
0.0001,10.0,10.0,0.32279090683490735
0.0001,10.0,100.0,0.3307183234559177
0.0001,10.0,100.0,0.3254251898017229
0.0001,10.0,10.0,0.33508669520414425
0.0001,10.0,10.0,0.32688335837407634
0.0001,10.0,10.0,0.3230278697795516
0.0001,10.0,10.0,0.32916819690098176
0.0001,10.0,10.0,0.3213519663996804
0.0001,10.0,10.0,0.31990413621419045
0.0001,10.0,10.0,0.32290311281389145
0.0001,10.0,10.0,0.32252845281744186
0.0001,10.0,10.0,0.3223761399216822
0.0001,10.0,10.0,0.3197510390140544
0.0001,10.0,10.0,0.3381379696416042
0.0001,10.0,100.0,0.31238462481452456
0.0001,10.0,10.0,0.3100743794364418
0.0001,10.0,100.0,0.3277674626296999
0.0001,10.0,10.0,0.3226767477653738
0.0001,10.0,10.0,0.3206043530013689
0.0001,10.0,10.0,0.31928722667181925
0.0001,10.0,10.0,0.31998479568103055
0.0001,10.0,10.0,0.3188977869087797
0.0001,10.0,10.0,0.3101532068200413
0.0001,10.0,100.0,0.31871561060219544
0.0001,10.0,10.0,0.32002548661614066
0.0001,10.0,10.0,0.30885626478279604
0.0001,10.0,10.0,0.3188067833254043
0.0001,10.0,10.0,0.3250155808720267
0.0001,10.0,10.0,0.3312265701201555
0.0001,10.0,10.0,0.3240240792662605
0.0001,10.0,10.0,0.32973729636765986
0.0001,10.0,10.0,0.33153614455707553
