C,Epsilon,Omega,Kernel_alignment
0.0001,10.0,100.0,0.301350572782199
0.0001,10.0,100.0,0.29898872603193805
0.0001,10.0,100.0,0.30890616598507536
0.0001,10.0,10.0,0.3037001743004246
0.0001,10.0,100.0,0.2981491668795987
0.0001,10.0,100.0,0.2928756388705054
0.0001,10.0,10.0,0.2937789073891282
0.0001,10.0,0.0001,0.2972084201334282
0.0001,10.0,100.0,0.29406305121662524
0.0001,10.0,100.0,0.2994917299139699
0.0001,10.0,100.0,0.3176061420424117
0.0001,10.0,100.0,0.317201736784352
0.0001,10.0,100.0,0.31157102372265844
0.0001,10.0,100.0,0.31460788318534716
0.0001,10.0,100.0,0.3171159877111416
0.0001,10.0,100.0,0.31610740653788444
0.0001,10.0,100.0,0.3013536178550872
0.0001,10.0,100.0,0.31051346132160834
0.0001,10.0,100.0,0.31142239662008436
0.0001,10.0,100.0,0.31540463273153235
0.0001,10.0,100.0,0.3053125689919904
0.0001,10.0,100.0,0.31109475927071384
0.0001,10.0,100.0,0.312242794553743
0.0001,10.0,100.0,0.2981494418018787
0.0001,10.0,100.0,0.3143790214185189
0.0001,10.0,100.0,0.31488812749215145
0.0001,10.0,100.0,0.31259488489873916
0.0001,10.0,100.0,0.30842302880109207
0.0001,10.0,100.0,0.30990732037184093
0.0001,10.0,100.0,0.3082434694959212
0.0001,10.0,10.0,0.30526075012794934
0.0001,10.0,100.0,0.2999028121404119
0.0001,10.0,100.0,0.3097105713955222
0.0001,10.0,100.0,0.3054109830550498
0.0001,10.0,1.0,0.3063968039774508
0.0001,10.0,100.0,0.3073324468964171
0.0001,10.0,100.0,0.30536738980341366
0.0001,10.0,100.0,0.3088266740339346
0.0001,10.0,100.0,0.3054320351880564
0.0001,10.0,100.0,0.30717418127358004
