C,Epsilon,Omega,Kernel_alignment
0.0001,10.0,100.0,0.40308515767883124
0.0001,10.0,100.0,0.4010393925843356
0.0001,10.0,100.0,0.4026236293876257
0.0001,10.0,100.0,0.4009321571780713
0.0001,10.0,10.0,0.401877823550343
0.0001,10.0,100.0,0.3804744274018218
0.0001,10.0,1.0,0.38061585707738066
0.001,10.0,10.0,0.38246933338059935
0.0001,10.0,100.0,0.3938171045289119
0.0001,10.0,100.0,0.40557244922296887
0.0001,10.0,100.0,0.3938968853927251
0.0001,10.0,1.0,0.3908432560985352
0.0001,10.0,0.001,0.3865592137081938
0.01,10.0,10.0,0.3857529986169909
0.0001,10.0,100.0,0.38864849042357813
0.0001,10.0,100.0,0.3807331787491146
0.0001,10.0,100.0,0.37927884688143
0.0001,10.0,1.0,0.381364974253551
0.0001,10.0,1.0,0.380957506345657
0.01,10.0,100.0,0.39969171556216115
0.0001,10.0,100.0,0.37939074047056387
0.1,10.0,10.0,0.3928626088750128
0.1,10.0,10.0,0.37715930354272864
0.0001,10.0,10.0,0.3816765064858624
0.01,10.0,100.0,0.38602968854534986
0.0001,10.0,100.0,0.38091990354186867
0.0001,10.0,100.0,0.3803471979640069
0.0001,10.0,1.0,0.38076407276520086
0.0001,10.0,10.0,0.3824033085944804
0.0001,10.0,100.0,0.3817558106154133
0.0001,10.0,0.001,0.3768888591855769
0.1,10.0,100.0,0.37333158254783194
0.0001,10.0,1.0,0.3805031525404884
0.0001,10.0,0.1,0.3733538684331697
0.001,10.0,0.01,0.3795766537735284
0.0001,10.0,1.0,0.3835476875216898
0.0001,10.0,100.0,0.38850835949655194
0.0001,10.0,10.0,0.3828396179640888
0.0001,10.0,100.0,0.38832937777951715
0.0001,10.0,0.01,0.3952650944056015
