C,Epsilon,Omega,Kernel_alignment
0.0001,1.0,1.0,0.2424809934058347
0.0001,1.0,0.001,0.2554177529854013
0.0001,1.0,0.0001,0.2421563141137253
0.0001,1.0,0.0001,0.24344370506857557
0.0001,1.0,0.0001,0.2474738385875704
0.0001,10.0,0.001,0.2404292187608914
0.0001,10.0,10.0,0.27012265941679514
0.0001,10.0,1.0,0.24538524546260107
0.0001,1.0,0.0001,0.24685619493586322
0.0001,10.0,0.1,0.246118435011464
0.0001,10.0,0.0001,0.2547973318432976
0.0001,1.0,0.001,0.2552573764163958
0.0001,1.0,0.001,0.2563293268134302
0.0001,10.0,0.01,0.2526069332952704
0.0001,10.0,0.1,0.26566270291364014
0.0001,1.0,0.1,0.24793331660656895
0.0001,1.0,0.01,0.26277922907713797
0.0001,1.0,0.001,0.26900680633161517
0.0001,10.0,0.0001,0.2638268604642982
0.0001,1.0,0.0001,0.25124309182792837
0.0001,1.0,0.001,0.25802617916928644
0.0001,1.0,0.01,0.25595295975911886
0.0001,1.0,0.0001,0.24818079846232047
0.0001,1.0,0.001,0.277463648075337
0.0001,1.0,0.001,0.24723126174517218
0.0001,1.0,0.0001,0.25615332573846217
0.0001,1.0,0.0001,0.25797706524964753
0.0001,1.0,0.0001,0.25754587774450544
0.0001,10.0,100.0,0.26048761593284747
0.0001,1.0,0.0001,0.26069639066769346
0.0001,10.0,0.001,0.25456551218392237
0.0001,1.0,0.0001,0.24216086266203446
0.0001,1.0,0.0001,0.2532439833527412
0.0001,10.0,100.0,0.25120073050923375
0.0001,10.0,0.0001,0.24758080416594155
0.0001,1.0,0.1,0.25696829480338174
0.0001,1.0,0.0001,0.25377155023382747
0.0001,1.0,0.0001,0.25501826330679306
0.0001,1.0,0.001,0.2531298854863277
0.0001,1.0,0.0001,0.2520170659370483
