scenario1,scenario2,scenario3,scenario4,scenario5,scenario6
2.01975265275,1.829244696,1.99827857,1.9888661399999996,1.89513505125,1.9751125327500005
0.4916750952000001,0.66906262455,0.4698879707,0.63115746555,0.45598425929999997,0.5191958537
0.14242060379999993,0.16372999424999995,0.14106219505,0.15793020475,0.17174718675,0.1499497284
29.61477345,25.939009381250003,30.925027860500006,28.014831826750004,19.77390499525,20.272574211499997
6.077751137,5.1787660870000005,5.543422873500001,5.900413017250001,5.732470009750001,5.503952851999999
1.0348157852500002,1.0969732022499998,1.029730449,1.08980862125,1.1427360519999998,1.2557848555000002
36.183120961499995,33.40263548725,31.9266591685,36.234372719250004,32.91464796125,33.63339153375
0.3995620602,0.3446441812,0.35129768445000004,0.38753652625,0.2906686776000001,0.45224350095000004
2.291137919750001,2.401609036,2.3916352445000015,2.3162019099999998,2.8161214299999995,3.0815056274999995
0.474216367,0.44484732774999997,0.46078737824999993,0.458221084,0.5162653254999999,0.322877652
18.779172984000002,14.551528895500002,20.571012333250003,14.2844520365,13.952845574999998,15.865084641750002
0.23032154440000005,0.2685279637,0.25939290635,0.28455012805,0.25124776584999997,0.33100562099999997
2.6023693595000004,2.439221464,2.6533332525000004,2.3574434615,2.8228339047499995,2.59937533925
0.5360945457499999,0.47227285699999993,0.5207335200000001,0.47602050600000007,0.46084040774999996,0.447929392
19.241713260250002,14.863533604000002,20.701902204,14.048276702999999,14.172120432000003,19.750861171000004
0.2532059996,0.24076487979999994,0.24336435175,0.24234946170000002,0.18610001710000004,0.2937307289500001
3.11694262925,3.0999423855,2.9580002280000004,3.12802402175,3.12713350375,2.44463920825
2.51997144575,2.260499756,2.26547392875,2.4236386432500003,2.2076912794999997,2.07594359275
0.24958813515,0.2189617376,0.25216936655,0.3304854961,0.2326247788,0.3001282368
0.30581733250000004,0.30493226399999995,0.310785074,0.33944035474999995,0.2912676385,0.38342768774999997
68.433582274,78.58156218824999,68.48226126224999,93.79102453225,61.58399533825,80.05937767875
41.558662431,46.343142976500005,41.804034746,58.17738552425,42.848718574,51.00320515825
1.8838111457499997,1.6321575235,1.8542627870000004,1.6336804480000005,1.57128172875,2.19731584775
0.044152724500000004,0.04861702205,0.0436859035,0.0438751016,0.03408974884999999,0.04289433410000001
0.06981921374999997,0.07792720175,0.0665658815,0.07875060575,0.0756161165,0.11118639999999999
37.09103445125,23.98003861625,35.52178306500001,25.712484974250003,25.516674883750003,39.523560114000006
1.71584682075,2.2352076345,1.8039273772500004,1.9114884859999997,1.9747345570000001,2.1368759390000003
1.2909249102499998,1.557145355,1.30714207425,1.5984333505,1.5124927544999998,1.3593009485
0.16160573585,0.18331126520000002,0.15753320395,0.1851112701,0.17002873184999995,0.24762261685000003
0.16698348249999997,0.18904416075,0.16053810775000002,0.20619766100000003,0.29183167825,0.26271368900000003
35.5076182225,44.906202247749995,35.47667835775,45.44796279575,48.4572616235,53.7766192205
29.24943669625,26.378034632000002,29.91446349025,28.038680591500004,30.049618019249998,33.90114821275
0.8492997335,1.0861334275,0.845498357,1.31114339525,0.967649214,1.19821822825
0.03566366024999999,0.03982491725,0.03554493224999999,0.03936980550000001,0.03733638885,0.038531290450000005
0.05686200775,0.07090963799999998,0.05618395774999998,0.07128873174999999,0.07961535149999997,0.06789281975000001
12.420661666249998,18.492038409499997,11.8713966755,17.04317787225,18.788934389,20.453972560749996
1.9498199810000003,2.0141321665000005,1.99712372125,1.9365931255,2.0464401137500006,2.2297588697500004
1.4700940342500002,1.57713549425,1.549085138,1.5735148972500002,1.52856121325,1.28601888775
0.1414819432,0.20041143479999998,0.1361447644,0.21714856999999999,0.26632746925,0.1707706277
0.20993018550000003,0.2686173535,0.20944658249999998,0.2744411785,0.3438990825,0.237263132
45.288014975500005,46.426228876749995,47.449617812999996,49.1378728315,56.234164419,51.80282454575001
31.590085196,31.520234491999997,31.545691397999995,31.450444183000002,43.92917498075,31.112303061750005
0.9919995637499998,1.10472899325,0.97162744925,1.2219432662499998,1.03079348775,1.180244303
0.040950880999999995,0.03724253809999999,0.0377263135,0.03828952965,0.03957000885,0.038339817799999995
0.05849098924999998,0.0919206715,0.05803914674999999,0.08893930774999996,0.086455938,0.07096410699999997
14.21387859875,18.95042869025,14.7022654475,17.55863209575,21.47885607575,18.79220801625
