C,Epsilon,Omega,Kernel_alignment
0.1,10.0,0.01,0.6945005456091886
0.1,10.0,0.01,0.6977178958603368
0.1,10.0,0.0001,0.6958770027607868
0.1,10.0,0.001,0.7001058403378666
0.1,10.0,0.01,0.7009717490789327
0.1,10.0,0.001,0.6962377350059038
0.1,100.0,10.0,0.687829628011106
0.1,10.0,1.0,0.6929811574109274
0.1,10.0,10.0,0.6927446038512457
0.1,10.0,10.0,0.6941828295996116
0.1,10.0,10.0,0.6964063253997024
0.1,10.0,10.0,0.6911767453860324
0.1,10.0,0.0001,0.69993439137358
0.1,10.0,10.0,0.6960202662568693
0.1,10.0,10.0,0.7003416211188479
0.1,10.0,0.01,0.7001104564320483
0.0001,10.0,100.0,0.6786585530755642
0.1,10.0,0.01,0.6794190088454973
0.1,10.0,0.01,0.6775223568726927
0.1,10.0,1.0,0.6919412300027956
0.1,10.0,0.0001,0.6981281791676469
0.0001,10.0,100.0,0.6974763715718686
0.1,10.0,0.001,0.7014803083933484
0.01,10.0,100.0,0.6943975657326634
0.1,10.0,0.001,0.6974878919938226
0.001,10.0,100.0,0.704572903942046
0.0001,10.0,10.0,0.6771198575945542
0.001,100.0,10.0,0.679489401920811
0.1,10.0,10.0,0.6833245774658935
0.1,10.0,0.0001,0.6780578954107391
0.1,10.0,0.01,0.6912508227475
0.1,10.0,0.001,0.697204508034284
0.0001,10.0,10000.0,0.6900383641814593
0.0001,10.0,100.0,0.6960959521052477
0.1,10.0,10.0,0.6958245811485994
0.1,100.0,10.0,0.6865930655135201
0.1,10.0,10.0,0.6963704938942534
0.1,10.0,0.01,0.6796384269095053
0.1,10.0,10.0,0.684892976078624
0.01,10.0,10.0,0.6963607456242493
