C,Epsilon,Omega,Kernel_alignment
0.1,1.0,10000.0,0.8226683674004068
0.1,1.0,10000.0,0.8266670160811685
0.1,1.0,1000.0,0.8252487527670639
0.1,1.0,1000.0,0.8291736625018098
0.0001,10.0,100.0,0.8290853070513444
0.1,1.0,1000.0,0.8250659417209489
0.1,1.0,1.0,0.8185019394245874
0.1,1.0,100.0,0.8203157629559743
0.1,1.0,1000.0,0.8212568404540125
0.01,1.0,10000.0,0.8214107906402852
0.001,1.0,10.0,0.8202482692960082
0.01,1.0,100.0,0.8210331981635822
0.0001,1.0,0.001,0.8240844393611269
0.1,1.0,0.001,0.8236031312438291
0.1,1.0,1000.0,0.8286556178922356
0.1,1.0,100.0,0.8250781700875827
0.1,10.0,100.0,0.8183908105481409
0.1,1.0,100.0,0.8185641457138919
0.01,1.0,10.0,0.8177279459055624
0.1,1.0,10.0,0.8206467098401454
0.1,1.0,1000.0,0.8277172934790419
0.1,1.0,100.0,0.8254788891357503
0.01,1.0,0.1,0.8250237501889315
0.1,1.0,1000.0,0.8237538969148775
0.01,1.0,10.0,0.8234543032381342
0.0001,10.0,100.0,0.8263092089218372
0.1,1.0,1000.0,0.8175582901520573
0.1,1.0,1000.0,0.8193414630065844
0.0001,10.0,1.0,0.8182094471261332
0.1,1.0,100.0,0.8185231200633378
0.1,1.0,1000.0,0.8233293377283917
0.1,1.0,0.1,0.823800745342716
0.1,1.0,10000.0,0.8218699703920913
0.1,1.0,1000.0,0.8209974385658236
0.0001,1.0,1000.0,0.8214151214587481
0.1,1.0,100.0,0.8174772335105976
0.0001,100.0,1000.0,0.8215236431778761
0.01,100.0,100.0,0.8188916912738805
0.0001,100.0,1000.0,0.8223158742575426
0.1,1.0,1000.0,0.8240120801682191
