C,Epsilon,Omega,Kernel_alignment
0.0001,100.0,0.0001,0.785343944022059
0.1,100.0,10000.0,0.7613053816840575
0.1,1000.0,0.001,0.7665379142238393
0.1,100.0,0.0001,0.7814405411774533
0.1,100.0,0.0001,0.7765146128031153
0.0001,100.0,10000.0,0.7769600752291793
0.1,100.0,0.0001,0.7666236773675168
0.1,100.0,0.0001,0.7721102499809995
0.0001,100.0,10000.0,0.772217123112126
0.1,100.0,0.0001,0.7573504217003734
