C,Epsilon,Omega,Kernel_alignment
0.01,100.0,0.1,0.9846354918246697
0.01,100.0,0.0001,0.9844507852375219
0.001,100.0,0.1,0.9841418530152989
0.0001,100.0,0.001,0.9844809568821695
0.0001,100.0,0.0001,0.9840032405272428
0.0001,100.0,0.1,0.984501329234489
0.0001,100.0,0.1,0.9843253781764286
0.0001,100.0,0.0001,0.9842159339401481
0.0001,100.0,0.01,0.9841705265780404
0.01,100.0,0.0001,0.9838733295670086
0.1,100.0,1.0,0.9828728098879196
0.01,100.0,0.01,0.9834195643777807
0.0001,100.0,0.0001,0.9827554905817479
0.0001,100.0,0.0001,0.9828143348645393
0.0001,100.0,0.0001,0.9831401893894643
0.0001,100.0,0.0001,0.9831444720641016
0.1,100.0,0.1,0.9833462778709028
0.0001,100.0,0.0001,0.9831519359261756
0.0001,100.0,0.0001,0.9830627763835219
0.0001,100.0,0.001,0.9830644032998213
0.0001,100.0,0.0001,0.9828235335849858
0.0001,100.0,0.01,0.9829138201508144
0.01,100.0,0.1,0.9827580326639727
0.0001,100.0,0.01,0.982778580342251
0.0001,100.0,0.0001,0.9827698867281537
0.0001,100.0,0.0001,0.9827226165977848
0.0001,100.0,0.0001,0.9827765556967979
0.1,100.0,0.01,0.9831513967067562
0.0001,100.0,0.1,0.9829654520065766
0.001,100.0,0.0001,0.9830434251634744
0.01,100.0,0.1,0.9831655087298129
0.0001,100.0,0.0001,0.9832571270212798
0.1,1000.0,1000.0,0.9838189975468653
0.0001,100.0,1.0,0.9833101828248245
0.1,100.0,0.0001,0.9832114982128227
0.01,100.0,0.0001,0.983108151456658
0.1,100.0,1.0,0.9833455771663583
0.0001,100.0,0.0001,0.9828441344217589
0.001,100.0,0.1,0.9830419154901616
0.0001,100.0,0.0001,0.9833134716209112
