C,Epsilon,Omega,Kernel_alignment
0.0001,1.0,0.0001,0.6774782740381039
0.1,1.0,0.1,0.6581874007784435
0.001,10.0,100.0,0.6669749061904323
0.1,1.0,0.1,0.6799056900904499
0.0001,1.0,10000.0,0.6085208332311518
0.0001,1.0,1000.0,0.6516021892531342
0.0001,1.0,10000.0,0.6278255124530318
0.1,1.0,0.001,0.6968196931702966
0.0001,1.0,0.0001,0.6645840719724917
0.0001,1.0,10000.0,0.6241466546575999
